#info;12:53:10.250;44449.536924189815;sensor;10;Linear Acceleration;accuracy;3
10;12:02:16.236;44449.50157680556;0.000;0.000;-0.000;0.000
10;12:02:16.443;44449.50157920139;0.123;-0.260;0.221;0.362
10;12:02:16.586;44449.50158085648;0.031;0.041;-0.025;0.057
10;12:02:16.727;44449.501582488425;0.222;-0.147;0.027;0.268
10;12:02:16.851;44449.501583923615;0.018;-0.032;0.325;0.327
10;12:02:16.972;44449.50158532408;0.298;-0.192;0.411;0.543
10;12:02:17.110;44449.501586921295;0.775;0.426;-1.567;1.799
10;12:02:17.223;44449.50158822916;-1.197;0.589;-0.817;1.564
10;12:02:17.367;44449.50158989584;-0.599;0.626;-0.077;0.869
10;12:02:17.486;44449.50159127315;0.403;-1.009;0.155;1.097
10;12:02:17.608;44449.501592685185;-0.274;0.268;0.376;0.537
10;12:02:17.747;44449.50159429398;-0.297;-0.174;-0.304;0.459
10;12:02:17.866;44449.501595671296;-1.213;0.678;0.211;1.405
10;12:02:18.007;44449.50159730324;0.371;-0.157;-0.205;0.452
10;12:02:18.129;44449.50159871527;-0.198;0.061;0.498;0.540
10;12:02:18.247;44449.501600081014;0.007;-0.076;0.097;0.123
10;12:02:18.389;44449.501601724536;0.010;0.201;-0.489;0.529
10;12:02:18.505;44449.501603067125;0.671;-0.281;0.261;0.773
10;12:02:18.646;44449.50160469908;-0.061;0.259;-0.683;0.733
10;12:02:18.766;44449.501606087964;0.201;0.078;-0.443;0.493
10;12:02:18.889;44449.50160751157;0.000;0.187;-0.298;0.352
10;12:02:19.027;44449.5016091088;-0.252;-0.400;-0.012;0.473
10;12:02:19.146;44449.50161048611;-0.330;0.440;-0.364;0.659
10;12:02:19.286;44449.501612106484;-0.220;-0.349;-0.377;0.559
10;12:02:19.406;44449.50161349537;0.347;0.091;0.101;0.373
10;12:02:19.527;44449.50161489584;-0.272;0.442;-0.067;0.523
10;12:02:19.667;44449.50161651621;0.443;-3.388;0.351;3.435
10;12:02:19.790;44449.501617939815;0.782;-1.014;-0.087;1.283
10;12:02:19.929;44449.50161954861;0.132;1.792;-0.177;1.805
10;12:02:20.043;44449.50162086806;-0.156;0.364;1.984;2.023
10;12:02:20.164;44449.50162226852;0.466;-1.113;0.202;1.223
10;12:02:20.307;44449.501623923614;0.440;-0.224;-0.083;0.500
10;12:02:20.424;44449.50162527778;-0.396;-0.913;-0.671;1.200
10;12:02:20.568;44449.501626944446;-0.338;-0.752;-0.371;0.904
10;12:02:20.686;44449.50162831019;-0.071;0.245;-0.655;0.703
10;12:02:20.807;44449.50162971065;-0.351;0.580;-0.042;0.679
10;12:02:20.945;44449.50163130787;-0.030;-0.412;-0.127;0.432
10;12:02:21.067;44449.50163271991;0.027;-0.863;-0.375;0.942
10;12:02:21.205;44449.50163431713;-0.515;0.949;-1.132;1.564
10;12:02:21.324;44449.50163569444;0.741;3.136;-0.988;3.371
10;12:02:21.444;44449.50163708333;0.158;-1.263;-1.279;1.805
