#info;12:02:16.239;44449.50157684028;sensor;14;AK09918 Magnetometer Uncalibrated;accuracy;3
14;12:02:22.225;44449.501646122684;17.850;-100.800;45.450;16.356;-90.898;102.145
14;12:02:22.350;44449.50164756944;20.850;-103.050;44.250;16.356;-90.898;102.145
14;12:02:22.486;44449.50164914352;22.350;-102.750;44.701;16.356;-90.898;102.145
14;12:02:22.609;44449.50165056713;22.800;-102.150;42.599;16.356;-90.898;102.145
14;12:02:22.728;44449.50165194445;16.200;-102.901;45.151;16.356;-90.898;102.145
14;12:02:22.866;44449.501653541665;8.549;-102.750;48.300;16.356;-90.898;102.145
14;12:02:22.990;44449.50165497685;7.201;-104.700;47.400;16.356;-90.898;102.145
14;12:02:23.125;44449.50165653935;6.000;-103.200;49.651;16.356;-90.898;102.145
14;12:02:23.248;44449.50165796296;0.301;-100.800;53.999;16.356;-90.898;102.145
14;12:02:23.368;44449.50165935185;-3.300;-97.501;55.499;16.356;-90.898;102.145
14;12:02:23.508;44449.50166097222;0.900;-99.451;51.151;16.356;-90.898;102.145
14;12:02:23.627;44449.50166234953;4.800;-100.800;48.000;16.356;-90.898;102.145
14;12:02:23.766;44449.501663958334;10.049;-104.250;48.750;16.356;-90.898;102.145
14;12:02:23.888;44449.50166537037;14.101;-105.750;49.049;16.356;-90.898;102.145
14;12:02:24.007;44449.50166674769;13.499;-105.150;47.400;16.356;-90.898;102.145
14;12:02:24.147;44449.50166836806;13.651;-105.750;47.250;16.356;-90.898;102.145
14;12:02:24.271;44449.50166980324;16.350;-107.550;46.950;16.356;-90.898;102.145
14;12:02:24.405;44449.50167135417;21.600;-111.749;48.000;16.356;-90.898;102.145
14;12:02:24.530;44449.50167280092;21.899;-111.749;49.800;16.356;-90.898;102.145
14;12:02:24.645;44449.50167413194;20.551;-111.450;49.350;16.356;-90.898;102.145
14;12:02:24.760;44449.50167546296;21.750;-107.700;48.599;16.356;-90.898;102.145
14;12:02:24.906;44449.50167715277;17.999;-108.150;48.151;16.356;-90.898;102.145
14;12:02:25.046;44449.501678773144;17.700;-109.650;48.151;16.356;-90.898;102.145
14;12:02:25.165;44449.50168015047;17.400;-108.749;48.000;16.356;-90.898;102.145
14;12:02:25.287;44449.5016815625;14.999;-106.650;47.400;16.356;-90.898;102.145
14;12:02:25.425;44449.50168315972;5.099;-102.000;51.300;16.356;-90.898;102.145
14;12:02:25.543;44449.50168452546;3.450;-99.899;50.400;16.356;-90.898;102.145
14;12:02:25.689;44449.50168621528;4.350;-98.250;50.549;16.356;-90.898;102.145
14;12:02:25.804;44449.5016875463;5.701;-95.399;47.850;16.356;-90.898;102.145
14;12:02:25.925;44449.50168894676;9.599;-98.550;46.500;16.356;-90.898;102.145
14;12:02:26.067;44449.501690590274;12.450;-107.700;49.350;16.356;-90.898;102.145
14;12:02:26.189;44449.50169200232;5.550;-107.249;52.049;16.356;-90.898;102.145
14;12:02:26.325;44449.501693576385;2.850;-100.500;51.750;16.356;-90.898;102.145
14;12:02:26.445;44449.50169496528;1.950;-91.650;51.151;16.356;-90.898;102.145
14;12:02:26.567;44449.501696377316;5.099;-84.750;48.000;16.356;-90.898;102.145
14;12:02:26.706;44449.50169798611;9.599;-82.800;43.201;16.356;-90.898;102.145
14;12:02:26.828;44449.50169939815;13.350;-80.251;42.450;16.356;-90.898;102.145
14;12:02:26.965;44449.5017009838;10.950;-83.400;43.350;16.356;-90.898;102.145
14;12:02:27.090;44449.501702430556;2.699;-91.650;48.599;16.356;-90.898;102.145
14;12:02:27.204;44449.50170375;-2.100;-92.999;53.551;16.356;-90.898;102.145
14;12:02:27.348;44449.50170541667;-6.300;-94.501;55.800;16.356;-90.898;102.145
14;12:02:27.469;44449.50170681713;-1.199;-94.200;52.650;16.356;-90.898;102.145
14;12:02:27.608;44449.50170842593;4.201;-91.949;47.400;16.356;-90.898;102.145
14;12:02:27.726;44449.50170979167;9.450;-94.650;45.599;16.356;-90.898;102.145
14;12:02:27.847;44449.50171119213;13.651;-95.250;45.450;16.356;-90.898;102.145
14;12:02:27.986;44449.50171280093;16.650;-93.750;43.500;16.356;-90.898;102.145
14;12:02:28.099;44449.501714108796;14.101;-95.551;43.500;16.356;-90.898;102.145
14;12:02:35.638;44449.50180136574;19.800;-93.900;42.599;16.356;-90.898;102.145
14;12:02:35.762;44449.50180280092;17.101;-93.750;41.701;16.356;-90.898;102.145
14;12:02:35.890;44449.50180428241;13.350;-94.501;45.000;16.356;-90.898;102.145
14;12:02:36.014;44449.50180571759;11.700;-94.650;44.099;16.356;-90.898;102.145
14;12:02:36.129;44449.50180704861;11.099;-95.250;46.201;16.356;-90.898;102.145
14;12:02:36.271;44449.50180869213;10.500;-93.900;45.900;16.356;-90.898;102.145
14;12:02:36.390;44449.50181006944;7.950;-93.150;44.850;16.356;-90.898;102.145
14;12:02:36.532;44449.501811712966;8.701;-93.449;46.651;16.356;-90.898;102.145
14;12:02:36.653;44449.50181311343;6.450;-93.900;45.900;16.356;-90.898;102.145
14;12:02:36.772;44449.50181449074;6.450;-93.900;47.400;16.356;-90.898;102.145
14;12:02:36.911;44449.50181609954;6.750;-95.399;46.350;16.356;-90.898;102.145
14;12:02:37.032;44449.5018175;8.099;-95.551;46.500;16.356;-90.898;102.145
14;12:02:37.171;44449.501819108795;8.701;-95.399;46.651;16.356;-90.898;102.145
14;12:02:37.291;44449.50182049768;7.800;-96.750;46.500;16.356;-90.898;102.145
14;12:02:37.414;44449.501821921294;9.450;-96.449;47.400;16.356;-90.898;102.145
14;12:02:37.551;44449.501823506944;7.350;-97.800;46.950;16.356;-90.898;102.145
14;12:02:37.681;44449.501825011575;6.750;-100.200;47.099;16.356;-90.898;102.145
14;12:02:37.811;44449.50182651621;7.050;-97.050;48.000;16.356;-90.898;102.145
14;12:02:37.929;44449.50182788195;9.599;-98.250;46.201;16.356;-90.898;102.145
14;12:02:38.054;44449.5018293287;9.450;-96.899;47.850;16.356;-90.898;102.145
14;12:02:38.193;44449.5018309375;8.099;-97.800;46.500;16.356;-90.898;102.145
14;12:02:38.313;44449.501832326394;7.950;-97.200;47.099;16.356;-90.898;102.145
14;12:02:38.451;44449.50183392361;7.950;-99.150;47.099;16.356;-90.898;102.145
14;12:02:38.572;44449.501835324074;7.050;-97.800;48.750;16.356;-90.898;102.145
14;12:02:38.688;44449.50183666666;7.800;-99.001;47.701;16.356;-90.898;102.145
14;12:02:38.833;44449.501838344906;8.549;-99.300;47.701;16.356;-90.898;102.145
14;12:02:38.951;44449.50183971065;8.701;-99.899;45.900;16.356;-90.898;102.145
14;12:02:39.090;44449.50184131945;8.250;-98.399;47.400;16.356;-90.898;102.145
14;12:02:39.215;44449.5018427662;8.701;-99.899;47.099;16.356;-90.898;102.145
14;12:02:39.336;44449.50184416666;10.049;-99.001;47.250;16.356;-90.898;102.145
14;12:02:39.471;44449.501845729166;9.450;-98.399;47.850;16.356;-90.898;102.145
14;12:02:39.588;44449.50184708333;8.549;-100.800;46.950;16.356;-90.898;102.145
14;12:02:39.734;44449.50184877314;8.850;-100.050;45.450;16.356;-90.898;102.145
14;12:02:39.851;44449.501850127315;8.099;-97.800;47.701;16.356;-90.898;102.145
14;12:02:39.972;44449.50185152778;7.500;-101.401;46.651;16.356;-90.898;102.145
14;12:02:40.110;44449.501853124995;7.500;-100.951;47.850;16.356;-90.898;102.145
14;12:02:40.231;44449.501854525464;9.750;-98.399;45.900;16.356;-90.898;102.145
14;12:02:40.370;44449.50185613426;8.549;-101.250;47.701;16.356;-90.898;102.145
14;12:02:40.487;44449.50185748843;9.000;-98.700;47.400;16.356;-90.898;102.145
14;12:02:40.613;44449.50185894676;10.049;-100.500;46.950;16.356;-90.898;102.145
14;12:02:40.753;44449.50186056713;8.549;-99.300;46.950;16.356;-90.898;102.145
14;12:02:40.869;44449.501861909725;10.201;-98.399;46.350;16.356;-90.898;102.145
14;12:02:41.009;44449.501863530095;8.701;-100.200;47.400;16.356;-90.898;102.145
14;12:02:41.130;44449.50186493056;9.599;-100.050;47.701;16.356;-90.898;102.145
14;12:02:41.247;44449.50186628472;7.350;-99.001;48.000;16.356;-90.898;102.145
14;12:02:41.393;44449.50186797454;9.750;-98.700;45.599;16.356;-90.898;102.145
14;12:02:41.511;44449.50186934028;7.500;-98.700;46.651;16.356;-90.898;102.145
14;12:02:41.652;44449.50187097222;9.300;-99.001;46.950;16.356;-90.898;102.145
14;12:02:41.771;44449.50187234954;10.950;-97.200;44.400;16.356;-90.898;102.145
14;12:02:41.890;44449.501873726855;8.549;-97.050;45.450;16.356;-90.898;102.145
14;12:02:42.028;44449.50187532407;9.000;-95.399;45.151;16.356;-90.898;102.145
14;12:02:42.151;44449.50187674769;10.350;-96.001;45.750;16.356;-90.898;102.145
14;12:02:42.294;44449.50187840278;9.450;-94.949;46.350;16.356;-90.898;102.145
14;12:02:42.411;44449.50187975694;9.599;-95.551;45.750;16.356;-90.898;102.145
14;12:02:42.529;44449.501881122684;9.450;-97.650;45.151;16.356;-90.898;102.145
14;12:02:42.670;44449.50188275463;10.350;-94.051;45.000;16.356;-90.898;102.145
14;12:02:42.789;44449.50188413194;11.099;-97.800;45.000;16.356;-90.898;102.145
14;12:02:42.933;44449.501885798614;9.000;-95.700;44.850;16.356;-90.898;102.145
14;12:02:43.049;44449.5018871412;9.750;-96.899;45.599;16.356;-90.898;102.145
14;12:02:43.170;44449.501888541665;10.800;-96.750;45.750;16.356;-90.898;102.145
14;12:02:43.308;44449.50189013889;9.599;-94.800;46.201;16.356;-90.898;102.145
14;12:02:43.433;44449.50189158565;9.599;-95.551;46.201;16.356;-90.898;102.145
14;12:02:43.572;44449.50189319444;8.250;-96.150;44.850;16.356;-90.898;102.145
14;12:02:43.693;44449.50189459491;10.500;-96.449;45.151;16.356;-90.898;102.145
14;12:02:43.813;44449.5018959838;10.800;-95.551;46.500;16.356;-90.898;102.145
14;12:02:43.951;44449.50189758102;10.201;-97.951;45.151;16.356;-90.898;102.145
14;12:02:44.072;44449.501898981485;9.750;-97.650;44.850;16.356;-90.898;102.145
14;12:02:44.218;44449.5019006713;8.850;-96.001;44.701;16.356;-90.898;102.145
14;12:02:44.330;44449.5019019676;10.350;-96.300;46.500;16.356;-90.898;102.145
14;12:02:44.453;44449.5019033912;10.500;-97.951;45.151;16.356;-90.898;102.145
14;12:02:44.591;44449.50190498843;10.800;-96.300;46.950;16.356;-90.898;102.145
14;12:02:44.712;44449.50190638889;7.201;-97.200;46.651;16.356;-90.898;102.145
14;12:02:44.849;44449.50190797454;4.201;-98.700;49.350;16.356;-90.898;102.145
14;12:02:44.974;44449.50190942129;5.099;-100.500;47.250;16.356;-90.898;102.145
14;12:02:45.092;44449.50191078703;6.450;-100.650;47.099;16.356;-90.898;102.145
14;12:02:45.230;44449.50191238426;5.850;-98.550;47.701;16.356;-90.898;102.145
14;12:02:45.349;44449.501913761575;5.099;-98.550;48.000;16.356;-90.898;102.145
14;12:02:45.491;44449.5019154051;5.701;-99.899;46.651;16.356;-90.898;102.145
14;12:02:45.610;44449.50191678241;6.000;-99.899;47.400;16.356;-90.898;102.145
14;12:02:45.731;44449.50191818287;7.050;-100.800;48.000;16.356;-90.898;102.145
14;12:02:45.872;44449.501919814815;9.000;-99.451;48.151;16.356;-90.898;102.145
14;12:02:45.992;44449.5019212037;6.750;-100.200;47.850;16.356;-90.898;102.145
14;12:02:46.131;44449.5019228125;7.500;-100.650;46.350;16.356;-90.898;102.145
14;12:02:46.253;44449.50192422453;6.000;-100.200;46.651;16.356;-90.898;102.145
14;12:02:46.371;44449.50192559027;7.050;-99.750;47.701;16.356;-90.898;102.145
14;12:02:46.518;44449.50192729167;7.950;-99.451;46.350;16.356;-90.898;102.145
14;12:02:46.629;44449.501928576385;7.050;-99.750;46.950;16.356;-90.898;102.145
14;12:02:46.769;44449.501930196755;14.101;-100.050;45.750;16.356;-90.898;102.145
14;12:02:46.891;44449.5019316088;16.650;-99.300;42.450;16.356;-90.898;102.145
14;12:02:47.010;44449.50193298611;17.101;-98.550;42.450;16.356;-90.898;102.145
14;12:02:47.152;44449.50193462963;20.850;-97.501;42.751;16.356;-90.898;102.145
14;12:02:47.273;44449.501936030094;23.250;-99.150;42.599;16.356;-90.898;102.145
14;12:02:47.409;44449.50193760417;24.451;-99.001;43.500;16.356;-90.898;102.145
14;12:02:47.530;44449.50193900463;24.300;-97.650;42.599;16.356;-90.898;102.145
14;12:02:47.648;44449.50194037037;19.800;-97.650;42.599;16.356;-90.898;102.145
14;12:02:47.792;44449.50194203704;21.150;-97.501;42.450;16.356;-90.898;102.145
14;12:02:47.912;44449.50194342593;21.001;-97.200;43.350;16.356;-90.898;102.145
14;12:02:48.051;44449.50194503472;21.750;-97.951;43.649;16.356;-90.898;102.145
14;12:02:48.172;44449.501946435186;22.050;-99.451;40.800;16.356;-90.898;102.145
14;12:02:48.288;44449.50194777778;22.800;-97.650;42.149;16.356;-90.898;102.145
14;12:02:48.397;44449.50194903935;22.050;-99.150;42.900;16.356;-90.898;102.145
14;12:02:48.512;44449.501950370366;22.501;-99.899;42.599;16.356;-90.898;102.145
14;12:02:48.614;44449.50195155093;22.350;-100.500;42.751;16.356;-90.898;102.145
14;12:02:48.752;44449.50195314815;22.350;-98.250;43.500;16.356;-90.898;102.145
14;12:02:48.873;44449.501954548614;24.750;-100.650;43.649;16.356;-90.898;102.145
14;12:02:49.011;44449.50195614583;26.401;-99.300;41.251;16.356;-90.898;102.145
14;12:02:49.131;44449.501957534725;27.750;-100.650;41.100;16.356;-90.898;102.145
14;12:02:49.247;44449.501958877314;23.849;-97.050;41.701;16.356;-90.898;102.145
14;12:02:49.412;44449.501960787034;22.650;-98.250;42.450;16.356;-90.898;102.145
14;12:02:49.526;44449.501962106486;21.750;-98.399;41.850;16.356;-90.898;102.145
14;12:02:49.631;44449.50196332176;21.001;-98.399;42.149;16.356;-90.898;102.145
14;12:02:49.770;44449.501964930554;21.750;-99.899;42.599;16.356;-90.898;102.145
14;12:02:49.891;44449.50196633102;20.100;-99.001;42.450;16.356;-90.898;102.145
14;12:02:50.016;44449.501967777775;20.850;-99.750;42.000;16.356;-90.898;102.145
14;12:02:50.150;44449.5019693287;18.600;-97.501;41.251;16.356;-90.898;102.145
14;12:02:50.272;44449.50197074074;19.350;-99.001;41.701;16.356;-90.898;102.145
14;12:02:50.412;44449.50197236111;18.900;-99.300;44.250;16.356;-90.898;102.145
14;12:02:50.533;44449.50197376157;18.600;-98.550;44.701;16.356;-90.898;102.145
14;12:02:50.649;44449.50197510417;18.750;-98.399;41.100;16.356;-90.898;102.145
14;12:02:50.790;44449.50197673611;20.399;-99.750;43.201;16.356;-90.898;102.145
14;12:02:50.908;44449.50197810185;19.650;-100.050;41.251;16.356;-90.898;102.145
14;12:02:56.843;44449.50204679398;16.350;-98.550;44.701;16.356;-90.898;102.145
14;12:02:56.959;44449.50204813658;15.900;-100.050;45.000;16.356;-90.898;102.145
14;12:02:57.105;44449.50204982639;15.150;-97.800;46.201;16.356;-90.898;102.145
14;12:02:57.226;44449.50205122685;14.999;-97.951;44.099;16.356;-90.898;102.145
14;12:02:57.344;44449.502052592594;14.101;-98.250;45.000;16.356;-90.898;102.145
14;12:02:57.453;44449.50205385417;15.900;-98.550;44.701;16.356;-90.898;102.145
14;12:02:57.560;44449.50205509259;14.250;-99.899;44.400;16.356;-90.898;102.145
14;12:02:57.665;44449.50205630787;14.850;-100.500;45.750;16.356;-90.898;102.145
14;12:02:57.810;44449.502057986116;14.400;-99.750;45.750;16.356;-90.898;102.145
14;12:02:57.929;44449.502059363425;12.900;-97.800;43.500;16.356;-90.898;102.145
14;12:02:58.067;44449.50206096064;14.700;-99.899;45.900;16.356;-90.898;102.145
14;12:02:58.188;44449.50206236111;14.101;-99.300;44.701;16.356;-90.898;102.145
14;12:02:58.307;44449.50206373843;15.150;-98.550;44.701;16.356;-90.898;102.145
14;12:02:58.447;44449.5020653588;14.101;-100.500;44.250;16.356;-90.898;102.145
14;12:02:58.568;44449.50206675926;14.850;-100.800;46.201;16.356;-90.898;102.145
14;12:02:58.708;44449.50206837963;12.450;-99.899;45.599;16.356;-90.898;102.145
14;12:02:58.826;44449.50206974537;15.450;-99.451;46.350;16.356;-90.898;102.145
14;12:02:58.949;44449.50207116899;14.850;-98.550;47.701;16.356;-90.898;102.145
14;12:02:59.086;44449.50207275463;14.101;-100.800;45.000;16.356;-90.898;102.145
14;12:02:59.207;44449.5020741551;13.950;-99.451;45.151;16.356;-90.898;102.145
14;12:02:59.348;44449.50207578704;14.250;-99.899;44.099;16.356;-90.898;102.145
14;12:02:59.470;44449.502077199075;13.350;-99.750;46.500;16.356;-90.898;102.145
14;12:02:59.589;44449.50207857639;14.700;-99.150;44.850;16.356;-90.898;102.145
14;12:02:59.729;44449.50208019676;12.450;-100.951;45.900;16.356;-90.898;102.145
14;12:02:59.849;44449.50208158565;10.201;-99.899;47.099;16.356;-90.898;102.145
14;12:02:59.988;44449.50208319444;10.500;-98.399;47.400;16.356;-90.898;102.145
14;12:03:00.110;44449.50208460648;9.750;-98.399;47.400;16.356;-90.898;102.145
14;12:03:00.225;44449.5020859375;8.250;-93.900;45.900;16.356;-90.898;102.145
14;12:03:00.366;44449.502087569446;4.950;-91.949;48.151;16.356;-90.898;102.145
14;12:03:00.490;44449.50208900463;4.050;-99.750;48.300;16.356;-90.898;102.145
14;12:03:00.629;44449.50209061343;6.000;-101.401;50.101;16.356;-90.898;102.145
14;12:03:00.747;44449.50209197917;6.300;-105.750;49.500;16.356;-90.898;102.145
14;12:03:00.868;44449.50209337963;9.300;-105.000;48.000;16.356;-90.898;102.145
14;12:03:01.005;44449.50209496528;8.850;-105.750;49.500;16.356;-90.898;102.145
14;12:03:01.126;44449.502096365744;8.549;-107.249;48.750;16.356;-90.898;102.145
14;12:03:01.269;44449.502098020836;10.800;-106.050;48.750;16.356;-90.898;102.145
14;12:03:01.387;44449.50209938658;9.450;-106.650;50.101;16.356;-90.898;102.145
14;12:03:01.507;44449.50210077546;9.599;-103.799;48.000;16.356;-90.898;102.145
14;12:03:01.613;44449.50210200231;9.599;-102.299;48.300;16.356;-90.898;102.145
14;12:03:01.720;44449.50210324074;9.000;-101.401;48.900;16.356;-90.898;102.145
14;12:03:01.825;44449.50210445602;10.350;-99.300;47.701;16.356;-90.898;102.145
14;12:03:01.966;44449.502106087966;11.700;-99.150;46.350;16.356;-90.898;102.145
14;12:03:02.086;44449.50210747685;11.850;-96.750;45.000;16.356;-90.898;102.145
14;12:03:02.225;44449.502109085646;11.850;-97.050;45.750;16.356;-90.898;102.145
14;12:03:02.346;44449.50211048611;10.201;-96.899;45.900;16.356;-90.898;102.145
14;12:03:02.470;44449.5021119213;12.601;-97.501;46.500;16.356;-90.898;102.145
14;12:03:02.610;44449.50211354167;10.201;-97.650;47.099;16.356;-90.898;102.145
14;12:03:02.727;44449.50211489583;9.750;-97.951;46.350;16.356;-90.898;102.145
14;12:03:02.867;44449.5021165162;9.000;-100.200;46.651;16.356;-90.898;102.145
14;12:03:02.988;44449.502117916665;10.950;-100.951;46.651;16.356;-90.898;102.145
14;12:03:03.104;44449.502119259254;13.950;-101.401;44.850;16.356;-90.898;102.145
14;12:03:03.246;44449.50212090278;22.650;-102.750;43.500;16.356;-90.898;102.145
14;12:03:03.367;44449.50212230324;24.150;-100.050;43.201;16.356;-90.898;102.145
14;12:03:03.504;44449.50212388889;25.050;-99.899;42.599;16.356;-90.898;102.145
14;12:03:03.624;44449.50212527778;22.350;-100.050;42.751;16.356;-90.898;102.145
14;12:03:03.777;44449.50212704861;23.849;-97.501;42.450;16.356;-90.898;102.145
14;12:03:03.890;44449.502128356486;21.899;-97.050;43.950;16.356;-90.898;102.145
14;12:03:04.024;44449.50212990741;17.999;-95.399;43.649;16.356;-90.898;102.145
14;12:03:04.165;44449.50213153935;14.700;-94.949;43.350;16.356;-90.898;102.145
14;12:03:04.286;44449.502132939815;8.250;-90.450;45.900;16.356;-90.898;102.145
14;12:03:04.410;44449.502134375;8.701;-88.651;44.850;16.356;-90.898;102.145
14;12:03:04.525;44449.50213570602;9.750;-88.651;45.599;16.356;-90.898;102.145
14;12:03:04.670;44449.50213738426;10.800;-91.051;44.250;16.356;-90.898;102.145
14;12:03:04.805;44449.50213894676;11.700;-88.651;45.151;16.356;-90.898;102.145
14;12:03:04.927;44449.502140358796;10.049;-89.250;45.450;16.356;-90.898;102.145
14;12:03:05.045;44449.50214172454;10.500;-87.900;45.599;16.356;-90.898;102.145
14;12:03:05.185;44449.50214334491;6.450;-84.900;45.151;16.356;-90.898;102.145
14;12:03:05.310;44449.502144791666;7.350;-87.000;44.701;16.356;-90.898;102.145
14;12:03:05.447;44449.502146377316;13.651;-89.999;45.450;16.356;-90.898;102.145
14;12:03:05.570;44449.50214780093;13.499;-87.151;43.649;16.356;-90.898;102.145
14;12:03:05.688;44449.50214916667;12.151;-88.499;43.201;16.356;-90.898;102.145
14;12:03:05.825;44449.50215075232;12.151;-88.049;44.250;16.356;-90.898;102.145
14;12:03:05.949;44449.5021521875;11.700;-88.200;44.099;16.356;-90.898;102.145
14;12:03:06.086;44449.50215377315;11.549;-89.250;44.701;16.356;-90.898;102.145
14;12:03:06.210;44449.502155208334;11.250;-90.450;44.400;16.356;-90.898;102.145
14;12:03:06.327;44449.5021565625;12.601;-90.750;45.450;16.356;-90.898;102.145
14;12:03:06.470;44449.5021582176;12.450;-90.900;44.850;16.356;-90.898;102.145
14;12:03:06.586;44449.50215956019;11.250;-90.450;44.099;16.356;-90.898;102.145
14;12:03:06.724;44449.502161157405;9.599;-89.999;45.000;16.356;-90.898;102.145
14;12:03:06.848;44449.50216259259;10.350;-90.300;46.201;16.356;-90.898;102.145
14;12:03:06.966;44449.50216395833;10.950;-91.650;44.400;16.356;-90.898;102.145
14;12:03:07.109;44449.50216561343;11.250;-88.651;44.850;16.356;-90.898;102.145
14;12:03:07.229;44449.50216700231;11.099;-89.549;45.000;16.356;-90.898;102.145
14;12:03:07.367;44449.50216859954;10.350;-88.049;45.000;16.356;-90.898;102.145
14;12:03:07.485;44449.50216996528;11.700;-90.150;44.099;16.356;-90.898;102.145
14;12:03:07.605;44449.502171354165;12.151;-88.800;43.500;16.356;-90.898;102.145
14;12:03:07.747;44449.50217299769;11.099;-88.499;43.500;16.356;-90.898;102.145
14;12:03:07.867;44449.50217438657;11.700;-88.950;44.850;16.356;-90.898;102.145
14;12:03:08.008;44449.50217601852;10.800;-89.549;44.701;16.356;-90.898;102.145
14;12:03:08.124;44449.50217736111;11.850;-89.250;44.250;16.356;-90.898;102.145
14;12:03:08.246;44449.50217877315;10.201;-88.950;44.099;16.356;-90.898;102.145
14;12:03:08.358;44449.502180069445;11.850;-88.800;44.701;16.356;-90.898;102.145
14;12:03:08.507;44449.502181793985;10.800;-89.999;45.450;16.356;-90.898;102.145
14;12:03:08.647;44449.502183414355;11.549;-89.250;45.000;16.356;-90.898;102.145
14;12:03:08.766;44449.502184791665;10.800;-89.549;45.750;16.356;-90.898;102.145
14;12:03:08.884;44449.502186157406;11.099;-89.549;45.000;16.356;-90.898;102.145
14;12:03:09.026;44449.50218780093;11.099;-90.750;45.000;16.356;-90.898;102.145
14;12:03:09.147;44449.50218920139;11.850;-89.549;44.250;16.356;-90.898;102.145
14;12:03:09.287;44449.50219082176;11.250;-91.650;44.850;16.356;-90.898;102.145
14;12:03:09.407;44449.50219221065;10.950;-89.700;43.350;16.356;-90.898;102.145
14;12:03:09.524;44449.50219356481;11.099;-90.750;44.250;16.356;-90.898;102.145
