#info;12:02:16.240;44449.50157685185;sensor;5;LTR578 ALSPS -Wakeup Secondary;accuracy;3
5;12:03:00.699;44449.50209142361;6.968
5;12:03:01.184;44449.50209703704;6.437
5;12:03:02.230;44449.50210914352;6.968
5;12:03:03.627;44449.5021253125;7.499
5;12:03:04.289;44449.502132974536;9.093
5;12:03:04.485;44449.502135243056;9.624
5;12:03:04.728;44449.502138055555;10.155
5;12:03:05.052;44449.502141805555;10.686
5;12:03:05.191;44449.50214341436;11.218
5;12:03:05.366;44449.502145439816;10.686
5;12:03:05.572;44449.502147824074;10.155
5;12:03:07.868;44449.50217439815;10.686
5;12:03:08.013;44449.50217607639;10.155
5;12:03:10.485;44449.502204687495;9.624
5;12:03:10.625;44449.502206307865;8.030
5;12:03:11.124;44449.50221208333;9.624
5;12:03:11.264;44449.5022137037;11.218
5;12:03:11.387;44449.502215127315;11.749
5;12:03:11.527;44449.502216747685;11.218
5;12:03:11.705;44449.50221880787;9.624
5;12:03:12.025;44449.502222511575;10.155
5;12:03:12.166;44449.50222414352;11.749
5;12:03:12.287;44449.50222554398;13.342
5;12:03:12.492;44449.502227916666;17.592
5;12:03:12.607;44449.502229247686;18.654
5;12:03:12.803;44449.502231516206;18.123
5;12:03:12.930;44449.50223298611;14.405
5;12:03:13.127;44449.502235266205;12.811
5;12:03:13.255;44449.502236747685;11.218
5;12:03:13.443;44449.50223892361;10.686
5;12:03:14.331;44449.50224920139;10.155
5;12:03:14.594;44449.502252245366;10.686
5;12:03:15.372;44449.50226125;10.155
5;12:03:15.686;44449.50226488426;9.624
5;12:03:16.011;44449.50226864583;8.030
5;12:03:16.258;44449.50227150463;7.499
5;12:03:16.406;44449.50227321759;6.968
5;12:03:16.766;44449.50227738426;6.437
5;12:03:19.924;44449.50231393518;5.906
5;12:03:20.384;44449.50231925926;6.437
5;12:03:21.350;44449.50233043982;5.906
5;12:03:25.745;44449.50238130787;6.437
5;12:03:25.880;44449.50238287037;5.906
5;12:03:50.803;44449.50267133102;6.437
5;12:03:51.893;44449.50268394676;5.906
5;12:04:00.351;44449.502781840274;6.437
5;12:04:00.528;44449.50278388889;6.968
5;12:04:00.723;44449.50278614584;6.437
5;12:04:02.103;44449.502802118055;5.906
5;12:04:12.478;44449.50292219907;6.437
5;12:04:13.066;44449.50292900463;5.906
5;12:04:20.247;44449.50301211806;5.374
5;12:04:20.683;44449.50301716435;5.906
5;12:04:21.004;44449.50302087963;5.374
5;12:04:21.273;44449.50302399306;5.906
5;12:04:22.683;44449.5030403125;5.374
5;12:04:22.867;44449.50304244213;5.906
5;12:04:23.630;44449.50305127315;5.374
5;12:04:23.944;44449.50305490741;5.906
5;12:04:25.444;44449.50307226852;6.437
5;12:04:26.204;44449.50308106482;5.906
5;12:04:29.973;44449.5031246875;6.437
5;12:04:30.443;44449.50313012731;5.906
5;12:04:32.925;44449.50315885417;6.437
5;12:04:33.065;44449.50316047454;5.906
5;12:04:53.297;44449.5033946412;6.437
5;12:04:53.647;44449.50339869213;6.968
5;12:04:54.570;44449.503409375;6.437
5;12:04:54.699;44449.503410868056;5.906
5;12:04:54.885;44449.50341302084;6.437
5;12:04:55.526;44449.50342043981;6.968
5;12:04:56.109;44449.503427187505;7.499
5;12:04:56.293;44449.503429317134;6.968
5;12:04:56.437;44449.503430983794;6.437
5;12:04:56.665;44449.50343362268;5.906
5;12:04:56.804;44449.50343523148;6.437
5;12:04:57.244;44449.50344032407;5.906
5;12:05:00.388;44449.50347671296;6.437
5;12:05:00.643;44449.50347966435;6.968
5;12:05:00.835;44449.503481886575;6.437
5;12:05:04.366;44449.50352275463;5.906
5;12:05:04.987;44449.50352994213;6.437
5;12:05:05.626;44449.503537337965;5.906
5;12:05:06.087;44449.503542673614;6.437
5;12:05:07.285;44449.50355653935;5.906
5;12:05:10.057;44449.50358862268;6.437
5;12:05:11.125;44449.50360098379;5.906
5;12:05:13.774;44449.503631643514;6.437
5;12:05:14.408;44449.50363898148;5.906
5;12:05:19.738;44449.503700671296;6.437
5;12:05:20.225;44449.50370630787;5.906
5;12:05:24.967;44449.50376119213;5.374
5;12:05:25.465;44449.50376695602;5.906
5;12:05:26.251;44449.50377605324;6.437
5;12:05:26.886;44449.503783402775;5.906
5;12:05:27.214;44449.50378719908;6.437
5;12:05:27.524;44449.503790787036;6.968
5;12:05:27.645;44449.503792187505;7.499
5;12:05:27.828;44449.50379430555;6.968
5;12:05:28.243;44449.503799108796;6.437
5;12:05:28.545;44449.503802604166;5.906
5;12:05:34.891;44449.50387605324;6.437
5;12:05:35.011;44449.50387744213;6.968
5;12:05:35.771;44449.503886238424;6.437
5;12:05:36.671;44449.50389665509;5.906
5;12:05:39.607;44449.50393063657;8.030
5;12:05:39.748;44449.50393226852;10.155
5;12:05:39.932;44449.50393439815;10.686
5;12:05:40.123;44449.503936608795;12.811
5;12:05:41.024;44449.50394703704;11.749
5;12:05:41.347;44449.50395077546;11.218
5;12:05:41.523;44449.503952812505;10.686
5;12:05:41.664;44449.503954444444;11.218
5;12:05:41.786;44449.50395585648;11.749
5;12:05:41.988;44449.503958194444;11.218
5;12:05:42.565;44449.50396487268;10.686
5;12:05:43.070;44449.50397071759;11.218
5;12:05:43.212;44449.50397236111;10.686
5;12:05:43.526;44449.503975995365;11.218
5;12:05:43.852;44449.50397976852;10.686
5;12:05:44.165;44449.5039833912;8.030
5;12:05:44.343;44449.50398545139;7.499
5;12:05:45.243;44449.50399586806;9.093
5;12:05:45.373;44449.50399737268;9.624
5;12:05:45.685;44449.5040009838;10.155
5;12:05:45.826;44449.50400261574;9.624
5;12:05:45.959;44449.5040041551;9.093
5;12:05:46.149;44449.50400635417;7.499
5;12:05:46.965;44449.50401579861;6.968
5;12:05:47.551;44449.50402258102;7.499
5;12:05:47.865;44449.504026215276;9.624
5;12:05:48.004;44449.50402782408;9.093
5;12:05:48.445;44449.50403292824;7.499
5;12:05:48.586;44449.50403456019;6.968
5;12:05:48.772;44449.50403671296;6.437
5;12:05:49.412;44449.504044120375;5.906
5;12:05:50.364;44449.50405513889;6.437
5;12:05:50.692;44449.504058935185;5.906
5;12:05:53.447;44449.50409082176;6.437
5;12:05:55.571;44449.50411540509;5.906
5;12:05:56.135;44449.50412193287;5.374
5;12:05:56.448;44449.504125555555;3.781
5;12:05:56.767;44449.50412924768;3.250
5;12:05:58.044;44449.50414402778;2.718
5;12:05:58.649;44449.504151030094;3.250
5;12:05:59.726;44449.50416349537;3.781
5;12:06:00.365;44449.5041708912;4.312
5;12:06:01.006;44449.504178310184;5.374
5;12:06:01.887;44449.504188506944;5.906
5;12:06:02.027;44449.504190127314;9.624
5;12:06:02.213;44449.50419228009;13.342
5;12:06:02.352;44449.50419388889;15.467
5;12:06:02.523;44449.50419586805;21.842
5;12:06:02.664;44449.5041975;24.498
5;12:06:02.784;44449.504198888884;28.216
5;12:06:02.932;44449.50420060185;31.934
5;12:06:03.109;44449.50420265047;35.122
5;12:06:03.252;44449.50420430556;35.653
5;12:06:03.425;44449.50420630787;37.246
5;12:06:03.568;44449.504207962964;38.840
5;12:06:03.686;44449.504209328705;39.371
5;12:06:03.892;44449.50421171296;40.434
5;12:06:04.013;44449.504213113425;40.965
5;12:06:04.204;44449.50421532408;41.496
5;12:06:04.445;44449.50421811343;42.027
5;12:06:04.589;44449.504219780094;48.402
5;12:06:04.775;44449.504221932875;52.651
5;12:06:04.964;44449.50422412037;54.245
5;12:06:05.290;44449.504227893514;54.776
5;12:06:05.411;44449.504229293976;59.026
5;12:06:05.603;44449.5042315162;63.275
5;12:06:05.726;44449.50423293981;66.994
5;12:06:05.866;44449.50423456018;74.962
5;12:06:06.048;44449.50423666667;82.930
5;12:06:06.154;44449.50423789352;84.523
5;12:06:06.314;44449.504239745365;70.181
5;12:06:06.507;44449.50424197917;71.243
5;12:06:06.626;44449.50424335648;69.650
5;12:06:06.773;44449.50424505787;66.994
5;12:06:06.946;44449.504247060184;67.525
5;12:06:07.092;44449.50424875;69.650
5;12:06:07.264;44449.50425074074;73.368
5;12:06:07.405;44449.50425237269;79.742
5;12:06:07.528;44449.504253796295;81.867
5;12:06:07.728;44449.50425611111;80.805
5;12:06:07.850;44449.50425752315;79.742
5;12:06:08.047;44449.504259803245;79.211
5;12:06:08.370;44449.50426354167;79.742
5;12:06:08.808;44449.50426861111;73.899
5;12:06:08.928;44449.504270000005;68.056
5;12:06:09.074;44449.50427168982;67.525
5;12:06:09.251;44449.50427373842;69.650
5;12:06:09.391;44449.50427535879;71.243
5;12:06:09.567;44449.504277395834;75.493
5;12:06:09.707;44449.504279016204;77.618
5;12:06:09.829;44449.50428042824;79.742
5;12:06:10.147;44449.5042841088;79.211
5;12:06:10.292;44449.504285787036;76.555
5;12:06:10.663;44449.50429008102;80.805
5;12:06:11.429;44449.50429894676;79.742
5;12:06:11.570;44449.5043005787;79.211
5;12:06:11.692;44449.504301990746;79.742
5;12:06:12.010;44449.5043056713;80.805
5;12:06:12.330;44449.504309375;81.336
5;12:06:12.766;44449.5043144213;81.867
5;12:06:13.087;44449.504318136576;82.398
5;12:06:13.231;44449.504319803236;82.930
5;12:06:13.732;44449.504325601854;83.461
5;12:06:14.047;44449.504329247684;84.523
5;12:06:15.531;44449.50434642361;83.461
5;12:06:16.121;44449.50435325231;82.930
5;12:06:16.292;44449.50435523148;82.398
5;12:06:16.488;44449.5043575;81.867
5;12:06:17.388;44449.50436791667;82.398
5;12:06:17.711;44449.50437165509;82.930
5;12:06:18.030;44449.50437534723;83.461
5;12:06:18.209;44449.50437741898;84.523
5;12:06:18.526;44449.50438108796;85.054
5;12:06:18.667;44449.50438271991;85.586
5;12:06:18.991;44449.50438646991;86.117
5;12:06:19.107;44449.5043878125;87.179
5;12:06:19.252;44449.50438949074;88.242
5;12:06:20.069;44449.50439894676;88.773
5;12:06:20.847;44449.50440795139;88.242
5;12:06:21.932;44449.504420509256;87.179
5;12:06:23.007;44449.50443295139;88.242
5;12:06:23.148;44449.50443458333;87.179
5;12:06:23.590;44449.50443969907;86.648
5;12:06:23.907;44449.50444336806;86.117
5;12:06:24.048;44449.504445;85.586
5;12:06:24.370;44449.50444872685;85.054
5;12:06:24.490;44449.50445011574;84.523
5;12:06:24.932;44449.50445523148;83.461
5;12:06:25.249;44449.50445890047;82.930
5;12:06:25.889;44449.50446630787;82.398
5;12:06:27.952;44449.50449018518;81.867
5;12:06:28.072;44449.50449157407;82.398
5;12:06:28.387;44449.50449521991;81.867
5;12:06:28.851;44449.50450059028;81.336
5;12:06:29.028;44449.50450263889;82.930
5;12:06:29.666;44449.50451002315;83.461
5;12:06:30.447;44449.504519062495;82.930
5;12:06:31.332;44449.50452930556;82.398
5;12:06:31.970;44449.50453668981;81.867
5;12:06:33.387;44449.50455309028;81.336
5;12:06:33.891;44449.50455892361;81.867
5;12:06:34.152;44449.50456194444;81.336
5;12:06:38.570;44449.50461307871;80.805
5;12:06:40.288;44449.50463296296;79.742
5;12:06:42.410;44449.50465752315;79.211
5;12:06:42.606;44449.504659791666;79.742
5;12:06:43.686;44449.50467229167;80.805
5;12:06:44.006;44449.50467599537;79.742
5;12:06:46.769;44449.50470797454;80.805
5;12:06:47.086;44449.504711643516;79.742
5;12:06:47.407;44449.504715358795;80.805
5;12:06:48.607;44449.50472924768;79.742
5;12:06:49.246;44449.50473664352;80.805
5;12:06:51.568;44449.50476351852;79.742
5;12:06:52.326;44449.504772291664;79.211
5;12:06:52.453;44449.504773761575;80.805
5;12:06:53.092;44449.504781157404;79.742
5;12:06:53.284;44449.50478337963;79.211
5;12:06:53.407;44449.50478480324;78.680
5;12:06:54.947;44449.504802627314;78.149
5;12:06:56.053;44449.50481542824;78.680
5;12:06:56.172;44449.50481680555;78.149
5;12:06:56.695;44449.5048228588;78.680
5;12:06:56.813;44449.50482422454;78.149
5;12:06:57.005;44449.50482644676;78.680
5;12:07:00.207;44449.50486350694;87.179
5;12:07:00.336;44449.504864999995;67.525
5;12:07:00.531;44449.50486725694;60.088
5;12:07:00.707;44449.50486929398;69.650
5;12:07:00.847;44449.50487091435;79.211
5;12:07:01.023;44449.50487295139;115.333
5;12:07:01.172;44449.50487467593;119.582
5;12:07:01.295;44449.50487609954;123.301
5;12:07:01.489;44449.5048783449;122.770
5;12:07:01.607;44449.50487971064;124.363
5;12:07:02.124;44449.50488569445;103.646
5;12:07:02.245;44449.50488709491;67.525
5;12:07:02.451;44449.50488947917;61.682
5;12:07:02.571;44449.504890868055;55.838
5;12:07:02.885;44449.504894502315;60.088
5;12:07:03.007;44449.50489591435;78.680
5;12:07:03.151;44449.50489758102;81.867
5;12:07:03.332;44449.50489967593;67.525
5;12:07:03.524;44449.50490189815;61.682
5;12:07:03.648;44449.504903333334;65.400
5;12:07:03.850;44449.504905671296;63.275
5;12:07:03.968;44449.50490703704;67.525
5;12:07:04.111;44449.50490869213;69.118
5;12:07:04.285;44449.50491070602;61.682
5;12:07:04.424;44449.50491231482;60.619
5;12:07:04.603;44449.504914386576;70.181
5;12:07:04.873;44449.50491751157;69.650
5;12:07:05.064;44449.504919722225;69.118
5;12:07:05.327;44449.5049227662;70.181
5;12:07:05.824;44449.50492851852;70.712
5;12:07:06.085;44449.504931539355;70.181
5;12:07:06.291;44449.504933923614;69.650
5;12:07:06.413;44449.504935335644;69.118
5;12:07:06.733;44449.504939039354;69.650
5;12:07:06.933;44449.50494135417;68.056
5;12:07:07.052;44449.50494273148;69.118
5;12:07:07.486;44449.50494775463;68.056
5;12:07:08.591;44449.504960543985;67.525
5;12:07:08.768;44449.50496259259;71.243
5;12:07:08.906;44449.504964189815;70.712
5;12:07:09.227;44449.50496790509;66.994
5;12:07:09.404;44449.504969953705;72.837
5;12:07:09.551;44449.50497165509;67.525
5;12:07:09.731;44449.504973738425;66.994
5;12:07:09.867;44449.5049753125;67.525
5;12:07:10.044;44449.50497736111;63.806
5;12:07:10.185;44449.504978993056;64.338
5;12:07:10.306;44449.50498039352;68.056
5;12:07:10.505;44449.50498269676;69.650
5;12:07:10.631;44449.50498415509;65.931
5;12:07:10.777;44449.504985844906;64.338
5;12:07:10.945;44449.50498778935;63.275
5;12:07:11.088;44449.504989444446;80.805
5;12:07:11.264;44449.50499148148;65.931
5;12:07:11.411;44449.50499318287;58.494
5;12:07:11.532;44449.50499458333;66.994
5;12:07:11.728;44449.50499685185;69.650
5;12:07:11.845;44449.504998206015;76.555
5;12:07:11.968;44449.50499962963;78.680
5;12:07:12.172;44449.505001990736;83.461
5;12:07:12.291;44449.50500336806;86.648
5;12:07:12.431;44449.50500498843;84.523
5;12:07:12.604;44449.505006990745;51.589
5;12:07:12.746;44449.50500863426;59.026
5;12:07:12.876;44449.50501013889;66.462
5;12:07:13.087;44449.50501258102;67.525
5;12:07:13.244;44449.50501439815;64.338
5;12:07:13.386;44449.505016041665;59.557
5;12:07:13.572;44449.505018194446;62.213
5;12:07:13.712;44449.50501981482;66.994
5;12:07:13.884;44449.505021805555;68.056
5;12:07:14.024;44449.505023425925;64.338
5;12:07:14.289;44449.505026493054;63.806
5;12:07:14.472;44449.50502861111;59.026
5;12:07:14.665;44449.505030844906;60.619
5;12:07:14.787;44449.505032256944;64.338
5;12:07:14.990;44449.50503460648;65.931
5;12:07:15.112;44449.50503601852;66.462
5;12:07:15.254;44449.505037662035;68.056
5;12:07:15.424;44449.50503962963;69.118
5;12:07:20.611;44449.505099664355;68.056
5;12:07:20.749;44449.50510126157;69.118
5;12:07:20.924;44449.50510328704;68.056
5;12:07:24.906;44449.505149375;67.525
5;12:07:27.726;44449.50518201389;66.994
5;12:07:28.748;44449.50519384259;66.462
5;12:07:30.027;44449.50520864583;65.931
5;12:07:31.370;44449.505224189816;65.400
5;12:07:32.130;44449.50523298611;64.338
5;12:07:32.586;44449.50523826389;65.400
5;12:07:32.967;44449.50524267361;65.931
5;12:07:34.452;44449.50525986111;66.462
5;12:07:35.788;44449.505275324074;65.931
5;12:07:39.951;44449.50532350694;65.400
5;12:07:40.765;44449.50533292824;65.931
5;12:07:41.872;44449.50534574074;66.462
5;12:07:41.992;44449.50534712963;65.931
5;12:07:43.412;44449.505363564815;65.400
5;12:07:43.540;44449.505365046294;65.931
5;12:07:46.085;44449.50539450231;65.400
5;12:07:48.266;44449.50541974537;65.931
5;12:07:57.486;44449.505526458335;66.462
5;12:07:57.606;44449.50552784722;65.931
5;12:07:58.449;44449.50553760417;66.462
5;12:07:59.330;44449.50554780093;65.931
5;12:07:59.648;44449.50555148148;66.462
5;12:07:59.848;44449.5055537963;65.400
5;12:07:59.970;44449.505555208336;64.338
5;12:08:00.107;44449.505556793985;62.744
5;12:08:00.427;44449.50556049768;63.275
5;12:08:00.555;44449.50556197917;69.118
5;12:08:00.748;44449.50556421296;78.680
5;12:08:00.870;44449.505565625004;88.242
5;12:08:01.069;44449.50556792824;83.461
5;12:08:01.248;44449.50557;78.680
5;12:08:01.389;44449.50557163195;73.899
5;12:08:01.568;44449.505573703704;68.056
5;12:08:01.708;44449.505575324074;74.962
5;12:08:01.830;44449.50557673611;89.835
5;12:08:01.972;44449.50557837963;105.240
5;12:08:02.147;44449.50558040509;104.709
5;12:08:02.290;44449.505582060185;104.178
5;12:08:03.050;44449.50559085648;104.709
5;12:08:04.584;44449.505608611114;105.240
5;12:08:07.206;44449.50563895833;105.771
5;12:08:07.466;44449.5056419676;106.834
5;12:08:07.650;44449.505644097226;107.365
5;12:08:07.789;44449.50564570602;107.896
5;12:08:08.105;44449.505649363426;107.365
5;12:08:08.229;44449.505650798616;107.896
5;12:08:12.526;44449.505700532405;107.365
5;12:08:12.648;44449.50570194444;107.896
5;12:08:14.048;44449.50571814815;107.365
5;12:08:14.190;44449.50571979166;107.896
5;12:08:14.309;44449.505721168985;107.365
5;12:08:18.788;44449.50577300926;106.834
5;12:08:19.745;44449.505784085646;105.771
5;12:08:20.649;44449.50579454861;106.834
5;12:08:21.101;44449.50579978009;107.365
5;12:08:25.127;44449.50584637732;107.896
5;12:08:25.391;44449.50584943287;107.365
5;12:08:25.569;44449.50585149306;107.896
5;12:08:32.750;44449.50593460648;108.427
5;12:08:32.929;44449.50593667824;107.896
5;12:08:34.412;44449.50595384259;107.365
5;12:08:35.103;44449.505961840274;106.834
5;12:08:36.127;44449.505973692125;107.365
5;12:08:36.646;44449.505979699075;107.896
5;12:08:37.092;44449.50598486111;108.427
5;12:08:47.904;44449.50611;107.896
5;12:08:48.368;44449.50611537037;106.834
5;12:08:48.490;44449.5061167824;105.240
5;12:08:48.685;44449.50611903935;103.646
5;12:08:48.805;44449.50612042824;101.522
5;12:08:49.006;44449.506122754625;102.053
5;12:08:49.249;44449.50612556713;103.115
5;12:08:49.443;44449.5061278125;99.928
5;12:08:49.566;44449.506129236106;94.616
5;12:08:49.708;44449.50613087963;89.304
5;12:08:49.887;44449.506132951385;85.054
5;12:08:50.031;44449.50613461806;84.523
5;12:08:50.345;44449.50613825231;83.461
5;12:08:50.787;44449.50614336805;84.523
5;12:08:52.006;44449.50615747685;85.054
5;12:08:52.276;44449.50616060186;85.586
5;12:08:52.769;44449.50616630787;85.054
5;12:08:53.349;44449.50617302083;85.586
5;12:08:53.667;44449.50617670139;86.117
5;12:08:54.886;44449.506190810185;85.586
5;12:08:56.747;44449.50621234954;86.117
5;12:08:57.070;44449.50621608796;86.648
5;12:08:57.508;44449.50622115741;86.117
5;12:08:57.707;44449.506223460645;86.648
5;12:08:57.831;44449.506224895835;87.179
5;12:08:58.147;44449.50622855324;86.648
5;12:08:58.470;44449.506232291664;87.179
5;12:09:03.266;44449.50628780093;86.648
5;12:09:03.591;44449.5062915625;86.117
5;12:09:03.910;44449.50629525463;81.867
5;12:09:04.051;44449.506296886575;83.461
5;12:09:04.230;44449.50629895834;82.930
5;12:09:04.371;44449.50630059028;85.586
5;12:09:04.545;44449.50630260417;41.496
5;12:09:04.687;44449.50630424768;160.485
5;12:09:04.870;44449.50630636574;185.982
5;12:09:05.010;44449.506307986114;210.418
5;12:09:05.187;44449.50631003472;230.072
5;12:09:05.328;44449.50631166667;242.821
5;12:09:05.509;44449.50631376157;249.195
5;12:09:05.651;44449.50631540509;255.038
5;12:09:05.769;44449.50631677083;274.693
5;12:09:05.966;44449.506319050925;265.131
5;12:09:06.085;44449.50632042824;250.789
5;12:09:06.286;44449.506322754634;234.853
5;12:09:06.409;44449.50632417824;227.416
5;12:09:06.527;44449.50632554398;220.510
5;12:09:06.673;44449.5063272338;222.104
5;12:09:06.847;44449.506329247684;232.197
5;12:09:06.988;44449.50633087963;210.418
5;12:09:07.169;44449.50633297453;192.357
5;12:09:07.309;44449.5063345949;131.269
5;12:09:07.432;44449.506336018516;121.176
5;12:09:07.580;44449.50633773148;172.702
5;12:09:07.746;44449.50633965278;198.200
5;12:09:07.888;44449.50634129629;164.203
5;12:09:08.073;44449.506343437504;74.962
5;12:09:08.212;44449.50634504629;43.621
5;12:09:08.526;44449.50634868056;46.808
5;12:09:08.849;44449.50635241898;47.870
5;12:09:08.970;44449.506353819444;39.371
5;12:09:09.097;44449.506355289355;39.902
5;12:09:09.284;44449.506357453705;39.371
5;12:09:09.409;44449.506358900464;38.840
5;12:09:09.549;44449.506360520834;45.746
5;12:09:09.731;44449.50636262732;57.963
5;12:09:09.871;44449.50636424769;66.994
5;12:09:10.322;44449.50636946759;67.525
5;12:09:10.827;44449.5063753125;68.056
5;12:09:14.784;44449.50642111111;69.118
5;12:09:16.269;44449.50643829862;68.056
5;12:09:16.710;44449.50644340277;65.400
5;12:09:16.849;44449.506445011575;55.838
5;12:09:17.027;44449.50644707176;49.464
5;12:09:17.176;44449.506448796295;52.120
5;12:09:17.348;44449.50645078704;53.182
5;12:09:17.498;44449.50645252314;51.589
5;12:09:17.668;44449.506454490736;50.526
5;12:09:17.809;44449.50645612269;51.589
5;12:09:17.990;44449.50645821759;52.651
5;12:09:18.127;44449.50645980324;55.838
5;12:09:18.258;44449.50646131944;53.182
5;12:09:18.450;44449.506463541664;47.870
5;12:09:18.569;44449.50646491898;26.622
5;12:09:18.769;44449.5064672338;27.685
5;12:09:19.017;44449.50647010417;24.498
5;12:09:19.206;44449.506472291665;22.373
5;12:09:19.326;44449.50647368055;20.779
5;12:09:19.468;44449.50647532407;21.310
5;12:09:19.651;44449.50647744213;22.373
5;12:09:19.966;44449.50648108796;24.498
5;12:09:20.106;44449.50648270833;26.091
5;12:09:20.288;44449.50648481482;25.560
5;12:09:20.607;44449.506488506944;22.904
5;12:09:20.747;44449.506490127314;17.592
5;12:09:20.871;44449.5064915625;9.624
5;12:09:21.074;44449.506493912035;8.030
5;12:09:21.191;44449.50649526621;9.624
5;12:09:21.331;44449.50649688658;12.811
5;12:09:21.508;44449.50649893518;10.686
5;12:09:21.704;44449.50650120371;12.811
5;12:09:22.150;44449.50650636574;13.874
5;12:09:22.292;44449.50650800926;14.936
5;12:09:22.468;44449.506510046296;15.467
5;12:09:22.608;44449.50651166667;13.874
5;12:09:22.733;44449.506513113425;19.186
5;12:09:22.933;44449.50651542824;17.592
5;12:09:23.105;44449.50651741898;14.936
5;12:09:23.248;44449.50651907407;15.467
5;12:09:23.428;44449.50652115741;14.405
5;12:09:23.570;44449.506522800926;15.467
5;12:09:23.697;44449.50652427084;18.654
5;12:09:24.007;44449.5065278588;17.061
5;12:09:24.208;44449.50653018519;14.936
5;12:09:24.332;44449.50653162037;15.467
5;12:09:24.529;44449.506533900465;18.123
5;12:09:24.654;44449.506535347224;20.248
5;12:09:24.849;44449.50653760417;23.966
5;12:09:24.970;44449.50653900463;22.373
5;12:09:25.288;44449.50654268518;20.779
5;12:09:25.408;44449.50654407407;23.966
5;12:09:25.732;44449.50654782407;25.560
5;12:09:25.871;44449.506549432874;37.778
5;12:09:26.046;44449.50655145833;51.589
5;12:09:26.187;44449.50655309028;57.963
5;12:09:26.308;44449.50655449074;62.744
5;12:09:26.505;44449.50655677084;68.056
5;12:09:26.773;44449.50655987269;69.118
5;12:09:27.464;44449.50656787037;68.056
5;12:09:29.247;44449.50658850695;67.525
5;12:09:30.526;44449.50660331019;68.056
5;12:09:32.067;44449.50662114583;67.525
5;12:09:32.532;44449.50662652778;66.994
5;12:09:32.967;44449.5066315625;67.525
5;12:09:33.487;44449.50663758102;68.056
5;12:09:34.569;44449.506650104166;69.118
5;12:09:38.146;44449.50669150463;68.056
5;12:09:39.954;44449.50671243056;69.118
5;12:09:40.446;44449.506718125005;68.056
5;12:09:40.964;44449.506724120365;66.462
5;12:09:41.085;44449.506725520834;61.682
5;12:09:41.226;44449.50672715278;22.904
5;12:09:41.410;44449.50672928241;10.155
5;12:09:41.551;44449.50673091435;20.248
5;12:09:41.674;44449.50673233796;24.498
5;12:09:41.864;44449.50673453703;17.061
5;12:09:41.985;44449.506735937495;11.218
5;12:09:42.127;44449.50673758102;4.976
5;12:09:42.311;44449.50673971065;3.781
5;12:09:42.453;44449.50674135417;7.499
5;12:09:42.625;44449.50674334491;23.966
5;12:09:42.766;44449.506744976854;66.462
5;12:09:42.886;44449.50674636574;67.525
5;12:09:43.089;44449.50674871528;68.056
5;12:09:43.852;44449.506757546296;69.118
5;12:09:44.165;44449.50676116898;69.650
5;12:09:44.435;44449.50676429398;70.181
5;12:09:44.610;44449.50676631945;78.149
5;12:09:44.751;44449.50676795139;79.211
5;12:09:44.925;44449.50676996528;79.742
5;12:09:45.066;44449.506771597225;80.805
5;12:09:45.825;44449.50678038194;81.336
5;12:09:46.291;44449.50678577546;80.805
5;12:09:46.466;44449.50678780093;79.742
5;12:09:46.791;44449.5067915625;79.211
5;12:09:46.938;44449.50679326389;78.680
5;12:09:47.366;44449.5067982176;78.149
5;12:09:48.204;44449.50680791667;77.618
