#info;12:53:10.251;44449.536924201384;sensor;9;Gravity;accuracy;3
9;12:02:20.808;44449.50162972222;-1.783;1.708;9.491;9.807
9;12:02:20.949;44449.50163135417;-2.135;1.339;9.477;9.807
9;12:02:21.069;44449.50163274306;-2.271;1.313;9.449;9.807
9;12:02:21.203;44449.50163429398;-2.216;1.690;9.402;9.807
9;12:02:21.323;44449.50163568287;-1.857;1.869;9.446;9.807
9;12:02:21.450;44449.501637152774;-1.325;3.134;9.198;9.807
9;12:02:21.583;44449.501638692134;-1.136;3.264;9.177;9.807
9;12:02:21.707;44449.50164012732;-1.035;3.725;9.012;9.807
9;12:02:21.850;44449.50164178241;-1.242;2.995;9.255;9.807
9;12:02:21.968;44449.50164314815;-1.068;2.992;9.278;9.807
9;12:02:22.090;44449.50164456019;-1.514;3.466;9.048;9.807
9;12:02:22.226;44449.50164613426;-1.568;3.478;9.034;9.807
9;12:02:22.347;44449.50164753472;-1.740;3.494;8.997;9.807
9;12:02:22.488;44449.50164916667;-2.094;3.862;8.768;9.807
9;12:02:22.606;44449.5016505324;-2.307;4.047;8.630;9.807
9;12:02:22.730;44449.50165196759;-2.030;4.465;8.492;9.807
9;12:02:22.867;44449.50165355324;-0.794;4.970;8.416;9.807
9;12:02:22.991;44449.50165498843;-0.100;5.294;8.254;9.807
9;12:02:23.124;44449.50165652778;0.868;5.673;7.952;9.807
9;12:02:23.247;44449.50165795139;1.969;5.285;8.023;9.807
9;12:02:23.368;44449.50165935185;2.954;4.360;8.272;9.807
9;12:02:23.507;44449.50166096065;2.422;3.496;8.837;9.807
9;12:02:23.625;44449.50166232639;1.136;3.331;9.153;9.807
9;12:02:23.769;44449.501663993055;0.209;3.198;9.268;9.807
9;12:02:23.890;44449.501665393516;-1.148;3.945;8.904;9.807
9;12:02:24.004;44449.50166671297;-1.288;4.067;8.830;9.807
9;12:02:24.146;44449.50166835648;-1.390;4.252;8.727;9.807
9;12:02:24.272;44449.50166981481;-1.428;4.477;8.607;9.807
9;12:02:24.406;44449.50167136574;-2.117;4.389;8.510;9.807
9;12:02:24.527;44449.5016727662;-2.526;4.406;8.389;9.807
9;12:02:24.644;44449.50167412037;-2.357;4.376;8.454;9.807
9;12:02:24.755;44449.50167540509;-1.938;4.167;8.663;9.807
9;12:02:24.909;44449.5016771875;-1.695;4.147;8.723;9.807
9;12:02:25.047;44449.50167878473;-1.460;4.141;8.769;9.807
9;12:02:25.165;44449.50168015047;-1.316;4.255;8.737;9.807
9;12:02:25.286;44449.50168155093;-1.312;4.341;8.695;9.807
9;12:02:25.426;44449.5016831713;-0.292;3.420;9.186;9.807
9;12:02:25.548;44449.50168458333;0.790;2.238;9.515;9.807
9;12:02:25.685;44449.50168616898;0.563;1.604;9.658;9.807
9;12:02:25.804;44449.5016875463;0.694;1.119;9.718;9.807
9;12:02:25.926;44449.501688958335;0.611;1.268;9.705;9.807
9;12:02:26.065;44449.50169056713;-0.073;0.867;9.768;9.807
9;12:02:26.187;44449.50169197917;-0.748;0.319;9.773;9.807
9;12:02:26.327;44449.50169359954;1.118;0.790;9.711;9.807
9;12:02:26.448;44449.501695;1.106;0.367;9.737;9.807
9;12:02:26.569;44449.50169640046;0.671;-0.796;9.751;9.807
9;12:02:26.704;44449.50169796296;0.925;-1.042;9.707;9.807
9;12:02:26.825;44449.50169936343;0.177;-1.296;9.719;9.807
9;12:02:26.968;44449.50170101852;-0.345;-0.505;9.788;9.807
9;12:02:27.086;44449.50170238426;0.050;0.835;9.771;9.807
9;12:02:27.207;44449.50170378472;1.117;1.610;9.609;9.807
9;12:02:27.343;44449.501705358794;2.438;2.400;9.191;9.807
9;12:02:27.468;44449.50170680556;2.901;2.610;8.997;9.807
9;12:02:27.604;44449.50170837963;2.325;2.531;9.185;9.807
9;12:02:27.723;44449.50170975694;1.209;1.968;9.531;9.807
9;12:02:27.846;44449.50171118056;0.083;2.469;9.490;9.807
9;12:02:27.985;44449.50171278935;-0.697;2.635;9.420;9.807
9;12:02:28.100;44449.50171412037;-1.059;2.626;9.389;9.807
9;12:02:35.642;44449.501801412036;-2.423;2.828;9.072;9.807
9;12:02:35.762;44449.50180280092;-1.931;2.408;9.308;9.807
9;12:02:35.888;44449.50180425926;-1.661;2.345;9.376;9.807
9;12:02:36.012;44449.50180569444;-1.265;2.393;9.426;9.807
9;12:02:36.129;44449.50180704861;-0.912;2.462;9.449;9.807
9;12:02:36.272;44449.5018087037;-0.711;2.511;9.453;9.807
9;12:02:36.391;44449.50181008102;-0.389;2.282;9.530;9.807
9;12:02:36.534;44449.50181173611;0.021;1.958;9.609;9.807
9;12:02:36.650;44449.50181307871;0.199;1.990;9.600;9.807
9;12:02:36.771;44449.50181447917;0.142;2.028;9.594;9.807
9;12:02:36.913;44449.50181612268;0.078;2.159;9.566;9.807
9;12:02:37.029;44449.50181746528;0.146;2.251;9.544;9.807
9;12:02:37.169;44449.50181908565;0.088;2.395;9.509;9.807
9;12:02:37.290;44449.50182048611;0.036;2.516;9.478;9.807
9;12:02:37.407;44449.50182184028;0.015;2.580;9.461;9.807
9;12:02:37.548;44449.50182347222;0.098;2.719;9.422;9.807
9;12:02:37.681;44449.501825011575;0.118;2.730;9.418;9.807
9;12:02:37.812;44449.501826527776;0.051;2.734;9.418;9.807
9;12:02:37.927;44449.501827858796;0.104;2.832;9.388;9.807
9;12:02:38.049;44449.501829270834;0.084;2.834;9.388;9.807
9;12:02:38.191;44449.50183091435;0.090;2.884;9.373;9.807
9;12:02:38.311;44449.50183230324;0.060;2.925;9.360;9.807
9;12:02:38.451;44449.50183392361;0.069;2.946;9.353;9.807
9;12:02:38.570;44449.50183530092;0.065;3.021;9.330;9.807
9;12:02:38.690;44449.501836689815;0.030;3.031;9.327;9.807
9;12:02:38.828;44449.50183828703;0.035;3.073;9.313;9.807
9;12:02:38.950;44449.50183969908;0.036;3.101;9.303;9.807
9;12:02:39.093;44449.50184135417;0.007;3.133;9.293;9.807
9;12:02:39.209;44449.50184269676;0.008;3.134;9.292;9.807
9;12:02:39.331;44449.501844108796;0.007;3.178;9.277;9.807
9;12:02:39.474;44449.50184576389;-0.025;3.155;9.285;9.807
9;12:02:39.592;44449.50184712963;-0.007;3.193;9.272;9.807
9;12:02:39.735;44449.50184878473;-0.034;3.181;9.276;9.807
9;12:02:39.854;44449.501850162036;-0.032;3.195;9.272;9.807
9;12:02:39.969;44449.501851493056;-0.051;3.194;9.272;9.807
9;12:02:40.108;44449.50185310185;-0.034;3.209;9.267;9.807
9;12:02:40.233;44449.50185454861;-0.062;3.187;9.274;9.807
9;12:02:40.370;44449.50185613426;-0.055;3.229;9.260;9.807
9;12:02:40.488;44449.5018575;-0.095;3.215;9.264;9.807
9;12:02:40.610;44449.50185891204;-0.094;3.244;9.254;9.807
9;12:02:40.754;44449.501860578705;-0.097;3.245;9.254;9.807
9;12:02:40.874;44449.5018619676;-0.098;3.265;9.247;9.807
9;12:02:41.010;44449.50186354166;-0.106;3.285;9.240;9.807
9;12:02:41.132;44449.50186495371;-0.116;3.281;9.241;9.807
9;12:02:41.252;44449.50186634259;-0.111;3.287;9.239;9.807
9;12:02:41.391;44449.50186795139;-0.125;3.282;9.240;9.807
9;12:02:41.514;44449.501869375;-0.077;3.284;9.240;9.807
9;12:02:41.652;44449.50187097222;-0.108;3.100;9.303;9.807
9;12:02:41.775;44449.501872395835;-0.050;2.785;9.403;9.807
9;12:02:41.888;44449.5018737037;-0.087;2.710;9.424;9.807
9;12:02:42.031;44449.501875358794;-0.193;2.651;9.440;9.807
9;12:02:42.152;44449.501876759256;-0.238;2.562;9.463;9.807
9;12:02:42.290;44449.50187835648;-0.178;2.528;9.473;9.807
9;12:02:42.410;44449.50187974537;-0.161;2.511;9.478;9.807
9;12:02:42.531;44449.50188114583;-0.235;2.470;9.488;9.807
9;12:02:42.673;44449.50188278935;-0.297;2.493;9.480;9.807
9;12:02:42.788;44449.50188412037;-0.387;2.520;9.469;9.807
9;12:02:42.932;44449.50188578704;-0.409;2.572;9.454;9.807
9;12:02:43.052;44449.501887175924;-0.149;2.729;9.418;9.807
9;12:02:43.169;44449.501888530096;-0.194;2.666;9.435;9.807
9;12:02:43.308;44449.50189013889;-0.284;2.649;9.438;9.807
9;12:02:43.430;44449.50189155093;-0.211;2.688;9.429;9.807
9;12:02:43.572;44449.50189319444;-0.202;2.706;9.424;9.807
9;12:02:43.697;44449.5018946412;-0.257;2.694;9.426;9.807
9;12:02:43.815;44449.50189600694;-0.226;2.715;9.421;9.807
9;12:02:43.954;44449.501897615744;-0.195;2.756;9.409;9.807
9;12:02:44.069;44449.501898946764;-0.235;2.752;9.410;9.807
9;12:02:44.217;44449.50190065972;-0.251;2.753;9.409;9.807
9;12:02:44.330;44449.5019019676;-0.203;2.805;9.395;9.807
9;12:02:44.454;44449.50190340278;-0.202;2.805;9.395;9.807
9;12:02:44.593;44449.50190501157;-0.177;2.886;9.371;9.807
9;12:02:44.708;44449.50190634259;-0.139;2.953;9.351;9.807
9;12:02:44.852;44449.50190800926;0.133;3.235;9.257;9.807
9;12:02:44.976;44449.50190944444;0.336;3.581;9.123;9.807
9;12:02:45.091;44449.50191077546;0.399;3.727;9.062;9.807
9;12:02:45.229;44449.50191237268;0.615;3.589;9.106;9.807
9;12:02:45.351;44449.50191378473;0.529;3.535;9.132;9.807
9;12:02:45.492;44449.501915416666;0.421;3.485;9.157;9.807
9;12:02:45.614;44449.5019168287;0.399;3.512;9.147;9.807
9;12:02:45.729;44449.50191815972;0.392;3.531;9.141;9.807
9;12:02:45.873;44449.50191982639;0.345;3.538;9.140;9.807
9;12:02:45.992;44449.5019212037;0.337;3.560;9.132;9.807
9;12:02:46.133;44449.50192283565;0.284;3.523;9.148;9.807
9;12:02:46.248;44449.50192416667;0.286;3.512;9.152;9.807
9;12:02:46.374;44449.501925625;0.288;3.509;9.153;9.807
9;12:02:46.514;44449.50192724537;0.254;3.502;9.157;9.807
9;12:02:46.628;44449.501928564816;0.249;3.466;9.170;9.807
9;12:02:46.770;44449.50193020834;0.042;3.542;9.144;9.807
9;12:02:46.892;44449.50193162037;-1.185;3.491;9.087;9.807
9;12:02:47.010;44449.50193298611;-1.454;3.269;9.131;9.807
9;12:02:47.152;44449.50193462963;-1.841;2.942;9.172;9.807
9;12:02:47.270;44449.50193599537;-2.378;3.059;9.009;9.807
9;12:02:47.410;44449.50193761574;-2.644;3.111;8.916;9.807
9;12:02:47.529;44449.50193899305;-3.031;3.279;8.731;9.807
9;12:02:47.651;44449.50194040509;-2.693;3.143;8.891;9.807
9;12:02:47.789;44449.501942002316;-2.627;3.132;8.914;9.807
9;12:02:47.916;44449.50194347222;-2.657;3.147;8.900;9.807
9;12:02:48.049;44449.50194501157;-2.660;3.130;8.905;9.807
9;12:02:48.176;44449.50194648148;-2.657;3.145;8.901;9.807
9;12:02:48.289;44449.50194778935;-2.640;3.149;8.904;9.807
9;12:02:48.394;44449.501949004625;-2.624;3.194;8.893;9.807
9;12:02:48.496;44449.501950185186;-2.540;3.207;8.912;9.807
9;12:02:48.607;44449.50195146991;-2.607;3.217;8.890;9.807
9;12:02:48.752;44449.50195314815;-2.497;3.245;8.911;9.807
9;12:02:48.873;44449.501954548614;-2.605;3.341;8.844;9.807
9;12:02:49.008;44449.50195611111;-3.051;3.295;8.718;9.807
9;12:02:49.133;44449.50195755787;-3.510;3.435;8.488;9.807
9;12:02:49.249;44449.501958900466;-3.309;3.175;8.668;9.807
9;12:02:49.412;44449.501960787034;-3.187;3.185;8.710;9.807
9;12:02:49.523;44449.50196207176;-2.748;3.154;8.870;9.807
9;12:02:49.630;44449.501963310184;-2.664;3.167;8.891;9.807
9;12:02:49.771;44449.50196494213;-2.603;3.164;8.910;9.807
9;12:02:49.888;44449.501966296295;-2.548;3.150;8.930;9.807
9;12:02:50.011;44449.50196771991;-2.507;3.165;8.937;9.807
9;12:02:50.151;44449.50196934028;-2.405;3.184;8.958;9.807
9;12:02:50.271;44449.501970729165;-2.307;3.192;8.981;9.807
9;12:02:50.413;44449.50197237269;-2.134;3.182;9.027;9.807
9;12:02:50.530;44449.50197372685;-2.087;3.161;9.045;9.807
9;12:02:50.652;44449.50197513889;-2.059;3.153;9.055;9.807
9;12:02:50.788;44449.50197671296;-2.152;3.145;9.036;9.807
9;12:02:50.910;44449.501978125;-2.157;3.115;9.045;9.807
9;12:02:56.846;44449.502046828704;-1.769;3.311;9.060;9.807
9;12:02:56.958;44449.502048124996;-1.585;3.251;9.115;9.807
9;12:02:57.104;44449.502049814815;-1.506;3.242;9.132;9.807
9;12:02:57.227;44449.50205123842;-1.391;3.245;9.149;9.807
9;12:02:57.350;44449.502052662036;-1.352;3.237;9.158;9.807
9;12:02:57.451;44449.50205383102;-1.283;3.271;9.156;9.807
9;12:02:57.574;44449.502055254634;-1.252;3.262;9.163;9.807
9;12:02:57.681;44449.50205649306;-1.237;3.265;9.164;9.807
9;12:02:57.805;44449.50205792824;-1.237;3.261;9.165;9.807
9;12:02:57.927;44449.50205934027;-1.214;3.271;9.165;9.807
9;12:02:58.068;44449.50206097223;-1.234;3.265;9.164;9.807
9;12:02:58.188;44449.50206236111;-1.230;3.254;9.169;9.807
9;12:02:58.309;44449.502063761574;-1.217;3.268;9.166;9.807
9;12:02:58.449;44449.502065381945;-1.208;3.291;9.159;9.807
9;12:02:58.569;44449.50206677083;-1.236;3.269;9.163;9.807
9;12:02:58.707;44449.502068368056;-1.230;3.285;9.158;9.807
9;12:02:58.829;44449.502069780094;-1.222;3.288;9.158;9.807
9;12:02:58.952;44449.50207120371;-1.231;3.287;9.157;9.807
9;12:02:59.084;44449.502072731484;-1.220;3.296;9.155;9.807
9;12:02:59.206;44449.502074143515;-1.210;3.303;9.154;9.807
9;12:02:59.346;44449.502075763885;-1.205;3.290;9.159;9.807
9;12:02:59.467;44449.50207716435;-1.238;3.284;9.157;9.807
9;12:02:59.586;44449.50207854167;-1.274;3.274;9.156;9.807
9;12:02:59.727;44449.50208017361;-1.111;3.141;9.223;9.807
9;12:02:59.847;44449.5020815625;-0.833;3.090;9.270;9.807
9;12:02:59.985;44449.50208315972;-0.563;3.019;9.313;9.807
9;12:03:00.111;44449.502084618056;-0.195;2.924;9.359;9.807
9;12:03:00.223;44449.502085914355;-0.210;2.477;9.486;9.807
9;12:03:00.368;44449.50208759259;0.279;1.457;9.694;9.807
9;12:03:00.489;44449.50208899306;1.304;1.752;9.560;9.807
9;12:03:00.630;44449.502090625;1.077;2.187;9.499;9.807
9;12:03:00.746;44449.50209196759;0.367;2.817;9.386;9.807
9;12:03:00.867;44449.50209336806;0.042;3.125;9.295;9.807
9;12:03:01.006;44449.50209497685;-0.416;3.348;9.208;9.807
9;12:03:01.131;44449.50209642361;-0.673;3.437;9.160;9.807
9;12:03:01.264;44449.50209796296;-0.984;3.547;9.090;9.807
9;12:03:01.388;44449.502099398145;-1.131;3.630;9.040;9.807
9;12:03:01.505;44449.50210075232;-0.983;3.685;9.035;9.807
9;12:03:01.611;44449.50210197917;-0.583;3.785;9.028;9.807
9;12:03:01.721;44449.502103252315;-0.341;3.854;9.011;9.807
9;12:03:01.829;44449.50210450232;-0.146;3.794;9.042;9.807
9;12:03:01.964;44449.502106064814;-0.059;3.739;9.066;9.807
9;12:03:02.083;44449.50210744213;-0.064;3.795;9.042;9.807
9;12:03:02.223;44449.5021090625;-0.196;3.627;9.109;9.807
9;12:03:02.343;44449.50211045139;-0.143;3.452;9.178;9.807
9;12:03:02.464;44449.50211185185;-0.006;3.545;9.143;9.807
9;12:03:02.609;44449.50211353009;0.083;3.674;9.092;9.807
9;12:03:02.724;44449.50211486111;-0.060;3.993;8.957;9.807
9;12:03:02.866;44449.502116504635;0.046;4.116;8.901;9.807
9;12:03:02.989;44449.50211792824;0.302;4.280;8.818;9.807
9;12:03:03.105;44449.50211927084;0.341;4.216;8.848;9.807
9;12:03:03.246;44449.50212090278;-0.402;4.182;8.861;9.807
9;12:03:03.365;44449.50212228009;-2.489;4.007;8.598;9.807
9;12:03:03.504;44449.50212388889;-3.065;3.439;8.657;9.807
9;12:03:03.625;44449.50212528935;-3.470;3.266;8.571;9.807
9;12:03:03.777;44449.50212704861;-3.494;3.128;8.613;9.807
9;12:03:03.888;44449.50212833333;-3.396;3.138;8.648;9.807
9;12:03:04.023;44449.50212989583;-2.888;3.053;8.861;9.807
9;12:03:04.163;44449.5021315162;-2.696;2.851;8.988;9.807
9;12:03:04.284;44449.50213291666;-2.059;2.158;9.342;9.807
9;12:03:04.409;44449.50213436343;-0.934;1.458;9.653;9.807
9;12:03:04.522;44449.5021356713;-0.548;1.194;9.718;9.807
9;12:03:04.667;44449.50213734954;0.066;0.725;9.780;9.807
9;12:03:04.806;44449.502138958334;0.012;0.433;9.797;9.807
9;12:03:04.928;44449.50214037037;-0.202;0.525;9.791;9.807
9;12:03:05.047;44449.50214174768;-0.235;0.508;9.791;9.807
9;12:03:05.186;44449.50214335648;0.210;0.664;9.782;9.807
9;12:03:05.304;44449.502144722224;0.659;0.671;9.761;9.807
9;12:03:05.443;44449.50214633102;0.416;1.056;9.741;9.807
9;12:03:05.567;44449.50214776621;-1.085;1.096;9.685;9.807
9;12:03:05.685;44449.50214913195;-1.163;1.166;9.667;9.807
9;12:03:05.828;44449.50215078704;-1.297;1.223;9.643;9.807
9;12:03:05.948;44449.502152175926;-1.148;1.389;9.640;9.807
9;12:03:06.084;44449.50215375;-1.038;1.618;9.616;9.807
9;12:03:06.208;44449.50215518518;-0.761;2.014;9.567;9.807
9;12:03:06.329;44449.502156585644;-0.594;2.107;9.559;9.807
9;12:03:06.465;44449.502158159725;-0.560;2.205;9.539;9.807
9;12:03:06.590;44449.502159606476;-0.295;2.393;9.506;9.807
9;12:03:06.725;44449.50216116898;-0.308;2.432;9.495;9.807
9;12:03:06.845;44449.50216255787;-0.370;2.370;9.509;9.807
9;12:03:06.967;44449.50216396991;-0.339;2.388;9.506;9.807
9;12:03:07.108;44449.50216560185;-0.446;2.350;9.510;9.807
9;12:03:07.224;44449.50216694444;-0.501;2.308;9.518;9.807
9;12:03:07.369;44449.50216862268;-0.530;2.273;9.525;9.807
9;12:03:07.484;44449.5021699537;-0.501;2.255;9.531;9.807
9;12:03:07.604;44449.502171342596;-0.681;2.430;9.476;9.807
9;12:03:07.750;44449.50217303241;-0.557;2.369;9.500;9.807
9;12:03:07.865;44449.50217436343;-0.505;2.312;9.517;9.807
9;12:03:08.004;44449.50217597222;-0.561;2.190;9.542;9.807
9;12:03:08.128;44449.50217740741;-0.493;2.216;9.540;9.807
9;12:03:08.246;44449.50217877315;-0.460;2.208;9.544;9.807
9;12:03:08.359;44449.50218008102;-0.464;2.210;9.543;9.807
9;12:03:08.504;44449.502181759264;-0.496;2.212;9.541;9.807
9;12:03:08.645;44449.5021833912;-0.467;2.243;9.535;9.807
9;12:03:08.764;44449.50218476852;-0.458;2.300;9.522;9.807
9;12:03:08.884;44449.502186157406;-0.512;2.307;9.518;9.807
9;12:03:09.027;44449.5021878125;-0.520;2.367;9.502;9.807
9;12:03:09.144;44449.50218916667;-0.508;2.403;9.494;9.807
9;12:03:09.284;44449.50219078704;-0.507;2.436;9.486;9.807
9;12:03:09.406;44449.50219219907;-0.517;2.476;9.475;9.807
9;12:03:09.527;44449.50219359953;-0.532;2.454;9.480;9.807
9;12:03:09.667;44449.5021952199;-0.518;2.474;9.475;9.807
9;12:03:09.785;44449.50219658564;-0.516;2.480;9.474;9.807
9;12:03:09.924;44449.502198194445;-0.513;2.492;9.471;9.807
9;12:03:10.045;44449.50219959491;-0.501;2.504;9.468;9.807
9;12:03:10.165;44449.5022009838;-0.515;2.514;9.465;9.807
9;12:03:10.275;44449.50220225695;-0.577;2.509;9.463;9.807
9;12:03:10.431;44449.502204062504;-0.553;3.093;9.290;9.807
9;12:03:10.567;44449.50220563657;0.221;4.084;8.913;9.807
9;12:03:10.687;44449.50220702546;1.024;5.207;8.247;9.807
9;12:03:10.805;44449.502208391204;1.334;5.781;7.808;9.807
9;12:03:10.922;44449.50220974537;0.921;5.120;8.313;9.807
9;12:03:11.066;44449.50221141204;0.124;3.995;8.955;9.807
9;12:03:11.207;44449.50221304398;-0.249;1.703;9.654;9.807
9;12:03:11.324;44449.50221439815;-0.206;0.145;9.803;9.807
9;12:03:11.446;44449.502215810186;0.266;-1.088;9.742;9.807
9;12:03:11.588;44449.5022174537;0.577;-0.677;9.766;9.807
9;12:03:11.707;44449.50221883102;1.333;2.314;9.436;9.807
9;12:03:11.847;44449.50222045139;0.961;3.592;9.075;9.807
9;12:03:11.970;44449.502221874995;-0.006;3.462;9.175;9.807
9;12:03:12.084;44449.502223194446;-0.564;3.446;9.164;9.807
9;12:03:12.226;44449.50222483797;-1.732;3.588;8.961;9.807
9;12:03:12.346;44449.50222622685;-1.884;3.822;8.833;9.807
9;12:03:12.492;44449.502227916666;-2.602;3.501;8.783;9.807
9;12:03:12.604;44449.50222921296;-3.583;3.623;8.379;9.807
9;12:03:12.723;44449.50223059028;-3.863;3.367;8.361;9.807
9;12:03:12.842;44449.50223196759;-3.362;3.189;8.643;9.807
9;12:03:12.984;44449.502233611114;-2.688;3.312;8.830;9.807
9;12:03:13.125;44449.50223524305;-1.655;3.102;9.155;9.807
9;12:03:13.248;44449.50223666667;-0.958;2.838;9.338;9.807
9;12:03:13.365;44449.50223802083;-0.703;2.930;9.332;9.807
9;12:03:13.473;44449.502239270834;-0.234;2.817;9.390;9.807
9;12:03:13.578;44449.50224048611;0.016;2.606;9.454;9.807
9;12:03:13.687;44449.50224174769;-0.119;2.537;9.472;9.807
9;12:03:13.828;44449.502243379626;-0.535;2.834;9.373;9.807
9;12:03:13.946;44449.50224474537;-0.743;2.770;9.378;9.807
9;12:03:14.087;44449.50224637732;-0.906;2.902;9.324;9.807
9;12:03:14.205;44449.502247743054;-0.799;3.155;9.251;9.807
9;12:03:14.325;44449.50224913194;-0.527;2.979;9.328;9.807
9;12:03:14.465;44449.50225075231;-0.753;3.224;9.231;9.807
9;12:03:14.588;44449.502252175924;-1.030;3.299;9.177;9.807
9;12:03:14.730;44449.502253819446;-0.978;3.349;9.165;9.807
9;12:03:14.845;44449.502255150466;-1.144;3.472;9.100;9.807
9;12:03:14.966;44449.50225655093;-1.673;3.510;9.003;9.807
9;12:03:15.104;44449.502258148146;-3.018;3.456;8.667;9.807
9;12:03:15.230;44449.50225960648;-2.389;3.134;8.980;9.807
9;12:03:15.363;44449.50226114583;-2.252;3.444;8.902;9.807
9;12:03:15.485;44449.50226255787;-1.677;2.755;9.261;9.807
9;12:03:15.606;44449.50226395833;-1.211;2.366;9.439;9.807
9;12:03:15.748;44449.502265601855;-0.441;2.559;9.457;9.807
9;12:03:15.871;44449.50226702546;-0.628;2.833;9.368;9.807
9;12:03:16.009;44449.50226862269;-0.582;3.173;9.261;9.807
9;12:03:16.128;44449.50227;-0.381;3.479;9.161;9.807
9;12:03:16.246;44449.50227136574;-0.399;3.547;9.134;9.807
9;12:03:16.386;44449.50227298611;-0.933;3.832;8.979;9.807
9;12:03:16.511;44449.502274432874;-0.907;3.899;8.952;9.807
9;12:03:16.653;44449.50227607639;-1.709;3.796;8.879;9.807
9;12:03:16.768;44449.5022774074;-2.349;3.749;8.752;9.807
9;12:03:16.886;44449.50227877314;-3.140;3.924;8.421;9.807
9;12:03:17.353;44449.50228417824;-2.800;4.093;8.460;9.807
9;12:03:17.474;44449.5022855787;-1.019;2.312;9.476;9.807
9;12:03:17.580;44449.50228680555;-0.348;2.515;9.472;9.807
9;12:03:17.684;44449.50228800926;-0.252;2.671;9.432;9.807
9;12:03:17.827;44449.50228966435;-0.353;2.832;9.382;9.807
9;12:03:17.943;44449.502291006946;-0.283;3.079;9.306;9.807
9;12:03:18.050;44449.50229224537;-0.179;3.399;9.197;9.807
9;12:03:18.159;44449.50229350694;-0.434;3.529;9.139;9.807
9;12:03:18.266;44449.50229474537;-0.525;3.573;9.118;9.807
9;12:03:18.406;44449.50229636574;-0.443;3.574;9.121;9.807
9;12:03:18.526;44449.50229775463;-0.748;3.454;9.148;9.807
9;12:03:18.645;44449.50229913194;-1.068;3.413;9.131;9.807
9;12:03:18.785;44449.50230075231;-1.447;3.099;9.191;9.807
9;12:03:18.907;44449.50230216435;-1.513;2.961;9.226;9.807
9;12:03:19.045;44449.502303761576;-1.649;2.892;9.224;9.807
9;12:03:19.165;44449.50230515046;-1.975;3.052;9.108;9.807
9;12:03:19.285;44449.50230653935;-1.908;3.284;9.041;9.807
9;12:03:19.387;44449.50230771991;-1.745;3.615;8.948;9.807
9;12:03:19.493;44449.50230894676;-1.254;3.414;9.107;9.807
9;12:03:19.603;44449.502310219905;-1.166;3.261;9.175;9.807
9;12:03:19.744;44449.50231185185;-0.557;3.049;9.304;9.807
9;12:03:19.864;44449.50231324074;-0.274;2.898;9.365;9.807
9;12:03:20.006;44449.50231488426;0.143;3.290;9.237;9.807
9;12:03:20.124;44449.50231625;0.327;3.446;9.175;9.807
9;12:03:20.245;44449.50231765046;0.105;3.614;9.116;9.807
9;12:03:20.353;44449.502318900464;0.041;3.702;9.081;9.807
9;12:03:20.459;44449.502320127314;0.049;3.698;9.083;9.807
