#info;12:02:16.237;44449.50157681713;sensor;11;Rotation Vector;accuracy;3
11;12:02:22.225;44449.501646122684;0.198;0.006;-0.374;0.906;3.142
11;12:02:22.348;44449.5016475463;0.203;0.016;-0.367;0.908;3.142
11;12:02:22.487;44449.50164915509;0.228;0.033;-0.338;0.912;3.142
11;12:02:22.608;44449.501650555554;0.240;0.048;-0.307;0.920;3.142
11;12:02:22.726;44449.501651921295;0.255;0.044;-0.243;0.935;3.142
11;12:02:22.865;44449.5016535301;0.266;0.010;-0.115;0.957;3.142
11;12:02:22.988;44449.5016549537;0.281;-0.018;-0.080;0.956;3.142
11;12:02:23.127;44449.5016565625;0.304;-0.046;0.002;0.952;3.142
11;12:02:23.246;44449.501657939814;0.290;-0.083;0.073;0.951;3.142
11;12:02:23.369;44449.50165936342;0.254;-0.118;0.153;0.948;3.142
11;12:02:23.507;44449.50166096065;0.175;-0.137;-0.057;0.973;3.142
11;12:02:23.629;44449.501662372684;0.139;-0.118;-0.361;0.914;3.142
11;12:02:23.768;44449.501663981486;0.139;-0.090;-0.478;0.863;3.142
11;12:02:23.889;44449.50166538195;0.209;-0.047;-0.470;0.856;3.142
11;12:02:24.003;44449.501666701384;0.220;-0.038;-0.448;0.866;3.142
11;12:02:24.151;44449.50166841435;0.233;-0.030;-0.419;0.877;3.142
11;12:02:24.265;44449.5016697338;0.245;-0.027;-0.391;0.887;3.142
11;12:02:24.407;44449.501671377315;0.257;-0.009;-0.450;0.855;3.142
11;12:02:24.529;44449.50167278935;0.269;0.001;-0.476;0.838;3.142
11;12:02:24.644;44449.50167412037;0.263;-0.004;-0.471;0.842;3.142
11;12:02:24.758;44449.50167543982;0.241;-0.016;-0.468;0.850;3.142
11;12:02:24.905;44449.501677141205;0.234;-0.016;-0.427;0.873;3.142
11;12:02:25.046;44449.501678773144;0.229;-0.017;-0.391;0.891;3.142
11;12:02:25.168;44449.50168018519;0.233;-0.012;-0.335;0.913;3.142
11;12:02:25.289;44449.50168158565;0.238;-0.013;-0.332;0.913;3.142
11;12:02:25.425;44449.50168315972;0.168;-0.060;-0.407;0.896;3.142
11;12:02:25.547;44449.50168457176;0.011;-0.121;-0.901;0.416;3.142
11;12:02:25.686;44449.501686180556;0.014;-0.086;-0.874;0.477;3.142
11;12:02:25.804;44449.5016875463;-0.004;-0.067;-0.878;0.474;3.142
11;12:02:25.928;44449.50168898148;0.014;-0.071;-0.801;0.595;3.142
11;12:02:26.066;44449.501690578705;0.025;-0.037;-0.873;0.485;3.142
11;12:02:26.186;44449.50169196759;0.041;-0.000;-0.921;0.389;3.142
11;12:02:26.328;44449.501693611106;-0.049;-0.050;-0.981;0.179;3.142
11;12:02:26.446;44449.50169497685;-0.048;-0.035;-0.953;0.296;3.142
11;12:02:26.564;44449.50169634259;-0.046;0.026;-0.937;0.345;3.142
11;12:02:26.704;44449.50169796296;-0.063;0.032;-0.929;0.362;3.142
11;12:02:26.824;44449.50169935185;-0.041;0.053;-0.864;0.500;3.142
11;12:02:26.966;44449.50170099537;-0.009;0.030;-0.621;0.783;3.142
11;12:02:27.087;44449.501702395835;0.039;-0.018;-0.356;0.933;3.142
11;12:02:27.209;44449.501703807866;0.071;-0.071;-0.177;0.979;3.142
11;12:02:27.347;44449.50170540509;0.121;-0.129;-0.026;0.984;3.142
11;12:02:27.467;44449.50170679398;0.134;-0.153;-0.011;0.979;3.142
11;12:02:27.605;44449.5017083912;0.116;-0.135;-0.120;0.977;3.142
11;12:02:27.726;44449.50170979167;0.079;-0.088;-0.281;0.952;3.142
11;12:02:27.845;44449.50171116898;0.118;-0.047;-0.334;0.934;3.142
11;12:02:27.985;44449.50171278935;0.140;-0.014;-0.350;0.926;3.142
11;12:02:28.101;44449.50171413194;0.146;0.002;-0.354;0.924;3.142
11;12:02:35.642;44449.501801412036;0.180;0.070;-0.324;0.926;3.142
11;12:02:35.762;44449.50180280092;0.148;0.060;-0.283;0.946;3.142
11;12:02:35.889;44449.50180427083;0.138;0.053;-0.244;0.958;3.142
11;12:02:36.013;44449.50180570602;0.132;0.044;-0.163;0.977;3.142
11;12:02:36.130;44449.50180706018;0.130;0.036;-0.082;0.987;3.142
11;12:02:36.273;44449.50180871528;0.130;0.032;-0.036;0.990;3.142
11;12:02:36.391;44449.50181008102;0.118;0.026;0.027;0.992;3.142
11;12:02:36.533;44449.501811724534;0.099;0.016;0.165;0.981;3.142
11;12:02:36.654;44449.501813124996;0.102;0.011;0.207;0.973;3.142
11;12:02:36.769;44449.501814456016;0.103;0.013;0.189;0.976;3.142
11;12:02:36.914;44449.50181613426;0.110;0.014;0.161;0.981;3.142
11;12:02:37.031;44449.501817488424;0.115;0.012;0.169;0.979;3.142
11;12:02:37.174;44449.50181914352;0.122;0.014;0.145;0.982;3.142
11;12:02:37.290;44449.50182048611;0.129;0.015;0.126;0.984;3.142
11;12:02:37.412;44449.50182189815;0.132;0.015;0.117;0.984;3.142
11;12:02:37.547;44449.50182346065;0.140;0.013;0.124;0.982;3.142
11;12:02:37.682;44449.50182502315;0.140;0.012;0.124;0.982;3.142
11;12:02:37.815;44449.5018265625;0.140;0.013;0.108;0.984;3.142
11;12:02:37.932;44449.50182791667;0.146;0.011;0.108;0.983;3.142
11;12:02:38.047;44449.50182924769;0.146;0.010;0.096;0.985;3.142
11;12:02:38.193;44449.5018309375;0.149;0.008;0.081;0.986;3.142
11;12:02:38.309;44449.50183228009;0.151;0.006;0.058;0.987;3.142
11;12:02:38.450;44449.501833912036;0.152;0.002;0.034;0.988;3.142
11;12:02:38.573;44449.50183533565;0.156;-0.004;-0.007;0.988;3.142
11;12:02:38.689;44449.501836678246;0.156;-0.010;-0.055;0.986;3.142
11;12:02:38.831;44449.501838321754;0.158;-0.018;-0.103;0.982;3.142
11;12:02:38.952;44449.50183972222;0.158;-0.026;-0.147;0.976;3.142
11;12:02:39.092;44449.50184134259;0.159;-0.032;-0.191;0.968;3.142
11;12:02:39.212;44449.50184273148;0.158;-0.037;-0.226;0.961;3.142
11;12:02:39.328;44449.501844074075;0.159;-0.041;-0.247;0.955;3.142
11;12:02:39.473;44449.50184575231;0.157;-0.045;-0.281;0.946;3.142
11;12:02:39.593;44449.501847141204;0.158;-0.048;-0.290;0.943;3.142
11;12:02:39.728;44449.5018487037;0.157;-0.049;-0.307;0.937;3.142
11;12:02:39.851;44449.501850127315;0.157;-0.051;-0.314;0.935;3.142
11;12:02:39.970;44449.501851504625;0.157;-0.052;-0.325;0.931;3.142
11;12:02:40.111;44449.50185313658;0.157;-0.053;-0.324;0.931;3.142
11;12:02:40.231;44449.501854525464;0.157;-0.051;-0.326;0.931;3.142
11;12:02:40.372;44449.50185615741;0.159;-0.052;-0.320;0.932;3.142
11;12:02:40.494;44449.50185756944;0.158;-0.050;-0.327;0.930;3.142
11;12:02:40.614;44449.501858958334;0.160;-0.051;-0.324;0.931;3.142
11;12:02:40.754;44449.501860578705;0.160;-0.050;-0.322;0.932;3.142
11;12:02:40.875;44449.501861979166;0.161;-0.050;-0.319;0.932;3.142
11;12:02:41.011;44449.50186355324;0.162;-0.051;-0.325;0.930;3.142
11;12:02:41.129;44449.50186491898;0.162;-0.051;-0.331;0.928;3.142
11;12:02:41.250;44449.50186631945;0.162;-0.051;-0.327;0.930;3.142
11;12:02:41.394;44449.50186798611;0.162;-0.050;-0.325;0.930;3.142
11;12:02:41.511;44449.50186934028;0.162;-0.051;-0.315;0.934;3.142
11;12:02:41.647;44449.50187091435;0.152;-0.049;-0.337;0.928;3.142
11;12:02:41.774;44449.50187238426;0.135;-0.048;-0.351;0.926;3.142
11;12:02:41.888;44449.5018737037;0.132;-0.046;-0.354;0.925;3.142
11;12:02:42.031;44449.501875358794;0.131;-0.039;-0.353;0.926;3.142
11;12:02:42.154;44449.50187678241;0.127;-0.037;-0.363;0.922;3.142
11;12:02:42.291;44449.50187836806;0.125;-0.037;-0.345;0.930;3.142
11;12:02:42.415;44449.50187980324;0.124;-0.037;-0.345;0.930;3.142
11;12:02:42.529;44449.501881122684;0.123;-0.035;-0.362;0.923;3.142
11;12:02:42.672;44449.50188277778;0.125;-0.031;-0.350;0.928;3.142
11;12:02:42.790;44449.50188414352;0.128;-0.028;-0.354;0.926;3.142
11;12:02:42.930;44449.50188576389;0.131;-0.027;-0.349;0.928;3.142
11;12:02:43.052;44449.501887175924;0.137;-0.034;-0.290;0.947;3.142
11;12:02:43.168;44449.50188851852;0.134;-0.033;-0.303;0.943;3.142
11;12:02:43.311;44449.50189017361;0.134;-0.031;-0.322;0.937;3.142
11;12:02:43.434;44449.50189159722;0.135;-0.033;-0.307;0.942;3.142
11;12:02:43.574;44449.50189321759;0.136;-0.033;-0.305;0.942;3.142
11;12:02:43.688;44449.50189453704;0.135;-0.032;-0.317;0.938;3.142
11;12:02:43.811;44449.50189596065;0.137;-0.032;-0.307;0.941;3.142
11;12:02:43.953;44449.50189760417;0.138;-0.034;-0.305;0.942;3.142
11;12:02:44.069;44449.501898946764;0.138;-0.033;-0.313;0.939;3.142
11;12:02:44.215;44449.50190063658;0.138;-0.034;-0.320;0.937;3.142
11;12:02:44.329;44449.50190195601;0.141;-0.035;-0.309;0.940;3.142
11;12:02:44.454;44449.50190340278;0.140;-0.036;-0.312;0.939;3.142
11;12:02:44.592;44449.501905;0.145;-0.037;-0.301;0.942;3.142
11;12:02:44.710;44449.50190636574;0.147;-0.039;-0.297;0.943;3.142
11;12:02:44.847;44449.50190795139;0.160;-0.051;-0.261;0.951;3.142
11;12:02:44.975;44449.501909432875;0.176;-0.062;-0.237;0.953;3.142
11;12:02:45.092;44449.50191078703;0.183;-0.066;-0.230;0.953;3.142
11;12:02:45.230;44449.50191238426;0.175;-0.072;-0.216;0.958;3.142
11;12:02:45.352;44449.501913796295;0.170;-0.073;-0.250;0.950;3.142
11;12:02:45.490;44449.50191539351;0.167;-0.072;-0.278;0.943;3.142
11;12:02:45.611;44449.50191679398;0.169;-0.072;-0.282;0.942;3.142
11;12:02:45.730;44449.5019181713;0.170;-0.072;-0.280;0.942;3.142
11;12:02:45.870;44449.50191979167;0.171;-0.069;-0.278;0.943;3.142
11;12:02:45.993;44449.50192121528;0.172;-0.069;-0.278;0.942;3.142
11;12:02:46.132;44449.50192282407;0.170;-0.068;-0.288;0.940;3.142
11;12:02:46.250;44449.50192418981;0.170;-0.067;-0.286;0.941;3.142
11;12:02:46.374;44449.501925625;0.170;-0.067;-0.287;0.940;3.142
11;12:02:46.511;44449.501927210644;0.170;-0.066;-0.291;0.939;3.142
11;12:02:46.628;44449.501928564816;0.168;-0.066;-0.292;0.939;3.142
11;12:02:46.770;44449.50193020834;0.175;-0.056;-0.287;0.940;3.142
11;12:02:46.890;44449.501931597224;0.191;-0.016;-0.393;0.899;3.142
11;12:02:47.008;44449.50193296296;0.186;0.000;-0.398;0.898;3.142
11;12:02:47.154;44449.50193465278;0.179;0.019;-0.431;0.884;3.142
11;12:02:47.270;44449.50193599537;0.197;0.042;-0.425;0.882;3.142
11;12:02:47.411;44449.50193762731;0.205;0.057;-0.412;0.886;3.142
11;12:02:47.529;44449.50193899305;0.222;0.075;-0.395;0.888;3.142
11;12:02:47.650;44449.501940393515;0.205;0.069;-0.367;0.905;3.142
11;12:02:47.793;44449.501942048606;0.202;0.069;-0.354;0.911;3.142
11;12:02:47.914;44449.501943449075;0.203;0.071;-0.350;0.912;3.142
11;12:02:48.050;44449.50194502315;0.202;0.071;-0.350;0.912;3.142
11;12:02:48.171;44449.50194642361;0.203;0.071;-0.348;0.913;3.142
11;12:02:48.289;44449.50194778935;0.203;0.070;-0.348;0.913;3.142
11;12:02:48.400;44449.501949074074;0.204;0.070;-0.343;0.914;3.142
11;12:02:48.513;44449.50195038195;0.203;0.068;-0.339;0.916;3.142
11;12:02:48.615;44449.5019515625;0.206;0.068;-0.346;0.913;3.142
11;12:02:48.751;44449.50195313657;0.203;0.065;-0.331;0.919;3.142
11;12:02:48.871;44449.50195452546;0.210;0.070;-0.326;0.919;3.142
11;12:02:49.009;44449.50195612268;0.223;0.084;-0.374;0.896;3.142
11;12:02:49.132;44449.501957546294;0.239;0.099;-0.378;0.889;3.142
11;12:02:49.248;44449.50195888889;0.222;0.095;-0.381;0.892;3.142
11;12:02:49.412;44449.501960787034;0.218;0.091;-0.370;0.898;3.142
11;12:02:49.523;44449.50196207176;0.205;0.077;-0.341;0.914;3.142
11;12:02:49.633;44449.50196334491;0.203;0.074;-0.335;0.917;3.142
11;12:02:49.773;44449.50196496528;0.202;0.070;-0.338;0.917;3.142
11;12:02:49.890;44449.50196631944;0.200;0.067;-0.341;0.916;3.142
11;12:02:50.014;44449.50196775463;0.200;0.065;-0.342;0.916;3.142
11;12:02:50.149;44449.501969317134;0.199;0.061;-0.333;0.920;3.142
11;12:02:50.268;44449.501970694444;0.197;0.058;-0.327;0.922;3.142
11;12:02:50.415;44449.50197239583;0.193;0.051;-0.320;0.926;3.142
11;12:02:50.531;44449.50197373843;0.191;0.048;-0.325;0.925;3.142
11;12:02:50.651;44449.501975127314;0.190;0.046;-0.330;0.923;3.142
11;12:02:50.790;44449.50197673611;0.192;0.048;-0.343;0.918;3.142
11;12:02:50.909;44449.501978113425;0.191;0.048;-0.343;0.918;3.142
11;12:02:56.847;44449.50204684028;0.193;0.026;-0.344;0.919;3.142
11;12:02:56.959;44449.50204813658;0.187;0.020;-0.333;0.924;3.142
11;12:02:57.106;44449.50204983796;0.185;0.019;-0.322;0.928;3.142
11;12:02:57.225;44449.50205121528;0.182;0.017;-0.304;0.935;3.142
11;12:02:57.344;44449.502052592594;0.181;0.016;-0.300;0.937;3.142
11;12:02:57.457;44449.50205390046;0.182;0.015;-0.283;0.942;3.142
11;12:02:57.571;44449.502055219906;0.181;0.014;-0.278;0.943;3.142
11;12:02:57.672;44449.50205638889;0.180;0.014;-0.275;0.944;3.142
11;12:02:57.807;44449.50205795139;0.180;0.014;-0.276;0.944;3.142
11;12:02:57.931;44449.50205938658;0.180;0.014;-0.271;0.946;3.142
11;12:02:58.069;44449.502060983796;0.180;0.014;-0.275;0.944;3.142
11;12:02:58.189;44449.50206237269;0.180;0.014;-0.276;0.944;3.142
11;12:02:58.309;44449.502063761574;0.180;0.014;-0.272;0.945;3.142
11;12:02:58.448;44449.50206537037;0.181;0.014;-0.268;0.946;3.142
11;12:02:58.567;44449.502066747686;0.181;0.014;-0.275;0.944;3.142
11;12:02:58.709;44449.5020683912;0.181;0.014;-0.273;0.945;3.142
11;12:02:58.827;44449.50206975694;0.181;0.014;-0.272;0.945;3.142
11;12:02:58.951;44449.502071192124;0.181;0.014;-0.274;0.944;3.142
11;12:02:59.085;44449.50207274305;0.182;0.013;-0.272;0.945;3.142
11;12:02:59.205;44449.502074131946;0.182;0.013;-0.272;0.945;3.142
11;12:02:59.349;44449.502075798606;0.181;0.012;-0.276;0.944;3.142
11;12:02:59.466;44449.50207715278;0.182;0.012;-0.286;0.941;3.142
11;12:02:59.588;44449.502078564816;0.182;0.011;-0.298;0.937;3.142
11;12:02:59.728;44449.502080185186;0.172;0.006;-0.297;0.939;3.142
11;12:02:59.848;44449.50208157407;0.165;-0.003;-0.275;0.947;3.142
11;12:02:59.987;44449.50208318287;0.158;-0.012;-0.251;0.955;3.142
11;12:03:00.103;44449.50208452546;0.149;-0.024;-0.226;0.962;3.142
11;12:03:00.226;44449.502085949076;0.124;-0.031;-0.324;0.937;3.142
11;12:03:00.369;44449.50208760417;0.057;-0.050;-0.504;0.860;3.142
11;12:03:00.490;44449.50208900463;0.087;-0.071;-0.048;0.993;3.142
11;12:03:00.627;44449.50209059028;0.100;-0.076;-0.193;0.973;3.142
11;12:03:00.744;44449.50209194444;0.129;-0.070;-0.355;0.923;3.142
11;12:03:00.866;44449.50209335648;0.147;-0.068;-0.403;0.901;3.142
11;12:03:01.008;44449.502095;0.163;-0.062;-0.461;0.870;3.142
11;12:03:01.128;44449.50209638889;0.171;-0.060;-0.494;0.850;3.142
11;12:03:01.267;44449.50209799768;0.183;-0.054;-0.518;0.834;3.142
11;12:03:01.389;44449.50209940972;0.191;-0.053;-0.530;0.825;3.142
11;12:03:01.506;44449.502100763886;0.190;-0.056;-0.509;0.838;3.142
11;12:03:01.612;44449.50210199074;0.189;-0.062;-0.442;0.875;3.142
11;12:03:01.721;44449.502103252315;0.192;-0.062;-0.383;0.901;3.142
11;12:03:01.825;44449.50210445602;0.188;-0.061;-0.340;0.920;3.142
11;12:03:01.964;44449.502106064814;0.187;-0.053;-0.281;0.940;3.142
11;12:03:02.086;44449.50210747685;0.193;-0.041;-0.218;0.956;3.142
11;12:03:02.226;44449.50210909722;0.186;-0.032;-0.221;0.957;3.142
11;12:03:02.347;44449.502110497684;0.177;-0.029;-0.202;0.963;3.142
11;12:03:02.465;44449.502111863425;0.181;-0.031;-0.167;0.969;3.142
11;12:03:02.608;44449.50211351852;0.188;-0.033;-0.149;0.970;3.142
11;12:03:02.727;44449.50211489583;0.206;-0.032;-0.163;0.964;3.142
11;12:03:02.864;44449.50211648148;0.212;-0.035;-0.150;0.965;3.142
11;12:03:02.985;44449.502117881944;0.220;-0.043;-0.120;0.967;3.142
11;12:03:03.105;44449.50211927084;0.217;-0.040;-0.100;0.970;3.142
11;12:03:03.250;44449.50212094907;0.230;-0.003;-0.173;0.958;3.142
11;12:03:03.366;44449.50212229167;0.244;0.044;-0.357;0.900;3.142
11;12:03:03.505;44449.50212390046;0.233;0.066;-0.422;0.874;3.142
11;12:03:03.626;44449.502125300925;0.237;0.082;-0.449;0.858;3.142
11;12:03:03.778;44449.50212706019;0.232;0.084;-0.458;0.854;3.142
11;12:03:03.889;44449.5021283449;0.228;0.085;-0.439;0.865;3.142
11;12:03:04.023;44449.50212989583;0.207;0.072;-0.400;0.890;3.142
11;12:03:04.165;44449.50213153935;0.194;0.064;-0.418;0.885;3.142
11;12:03:04.285;44449.50213292824;0.148;0.042;-0.463;0.873;3.142
11;12:03:04.410;44449.502134375;0.088;0.010;-0.442;0.893;3.142
11;12:03:04.524;44449.50213569445;0.065;-0.005;-0.412;0.909;3.142
11;12:03:04.668;44449.50213736111;0.032;-0.018;-0.409;0.912;3.142
11;12:03:04.807;44449.50213896991;0.019;-0.012;-0.497;0.868;3.142
11;12:03:04.928;44449.50214037037;0.028;-0.004;-0.484;0.874;3.142
11;12:03:05.047;44449.50214174768;0.028;-0.002;-0.486;0.874;3.142
11;12:03:05.186;44449.50214335648;0.028;-0.022;-0.354;0.935;3.142
11;12:03:05.309;44449.5021447801;0.025;-0.043;-0.244;0.969;3.142
11;12:03:05.445;44449.50214635416;0.047;-0.034;-0.246;0.968;3.142
11;12:03:05.568;44449.50214777778;0.075;0.024;-0.450;0.890;3.142
11;12:03:05.684;44449.502149120366;0.079;0.028;-0.427;0.900;3.142
11;12:03:05.827;44449.502150775465;0.085;0.033;-0.428;0.899;3.142
11;12:03:05.946;44449.50215215278;0.089;0.026;-0.394;0.915;3.142
11;12:03:06.085;44449.502153761576;0.096;0.020;-0.358;0.928;3.142
11;12:03:06.211;44449.5021552199;0.110;0.007;-0.288;0.951;3.142
11;12:03:06.327;44449.5021565625;0.112;0.000;-0.266;0.957;3.142
11;12:03:06.464;44449.50215814815;0.117;-0.002;-0.259;0.959;3.142
11;12:03:06.588;44449.50215958334;0.123;-0.011;-0.209;0.970;3.142
11;12:03:06.730;44449.50216122685;0.125;-0.011;-0.212;0.969;3.142
11;12:03:06.844;44449.5021625463;0.123;-0.010;-0.233;0.965;3.142
11;12:03:06.970;44449.50216400463;0.123;-0.011;-0.229;0.966;3.142
11;12:03:07.106;44449.5021655787;0.123;-0.007;-0.243;0.962;3.142
11;12:03:07.225;44449.50216695602;0.121;-0.005;-0.252;0.960;3.142
11;12:03:07.370;44449.50216863426;0.120;-0.004;-0.255;0.960;3.142
11;12:03:07.485;44449.50216996528;0.119;-0.004;-0.245;0.962;3.142
11;12:03:07.605;44449.502171354165;0.130;0.002;-0.255;0.958;3.142
11;12:03:07.749;44449.50217302083;0.125;-0.002;-0.242;0.962;3.142
11;12:03:07.866;44449.502174375;0.122;-0.003;-0.236;0.964;3.142
11;12:03:08.010;44449.50217604167;0.115;-0.002;-0.257;0.959;3.142
11;12:03:08.129;44449.50217741898;0.116;-0.004;-0.247;0.962;3.142
11;12:03:08.248;44449.5021787963;0.116;-0.005;-0.243;0.963;3.142
11;12:03:08.359;44449.50218008102;0.116;-0.004;-0.241;0.964;3.142
11;12:03:08.508;44449.502181805554;0.116;-0.003;-0.241;0.963;3.142
11;12:03:08.644;44449.502183379635;0.118;-0.004;-0.235;0.965;3.142
11;12:03:08.765;44449.502184780096;0.120;-0.005;-0.234;0.965;3.142
11;12:03:08.884;44449.502186157406;0.121;-0.004;-0.245;0.962;3.142
11;12:03:09.028;44449.50218782407;0.124;-0.004;-0.241;0.963;3.142
11;12:03:09.149;44449.50218922454;0.126;-0.005;-0.241;0.962;3.142
11;12:03:09.286;44449.502190810184;0.128;-0.005;-0.242;0.962;3.142
11;12:03:09.406;44449.50219219907;0.130;-0.005;-0.242;0.962;3.142
11;12:03:09.525;44449.50219357639;0.129;-0.004;-0.244;0.961;3.142
11;12:03:09.667;44449.5021952199;0.130;-0.005;-0.240;0.962;3.142
11;12:03:09.786;44449.50219659723;0.130;-0.005;-0.239;0.962;3.142
11;12:03:09.930;44449.50219826389;0.131;-0.005;-0.239;0.962;3.142
11;12:03:10.048;44449.50219962963;0.131;-0.006;-0.237;0.963;3.142
11;12:03:10.165;44449.5022009838;0.132;-0.006;-0.241;0.962;3.142
11;12:03:10.279;44449.502202303236;0.132;-0.005;-0.258;0.957;3.142
11;12:03:10.429;44449.50220403935;0.162;-0.014;-0.256;0.953;3.142
11;12:03:10.567;44449.50220563657;0.206;-0.054;-0.198;0.957;3.142
11;12:03:10.688;44449.50220703703;0.267;-0.090;-0.126;0.951;3.142
11;12:03:10.806;44449.50220840277;0.299;-0.112;-0.124;0.940;3.142
11;12:03:10.924;44449.502209768514;0.252;-0.112;-0.230;0.933;3.142
11;12:03:11.066;44449.50221141204;0.189;-0.087;-0.379;0.902;3.142
11;12:03:11.208;44449.50221305556;0.083;-0.030;-0.476;0.875;3.142
11;12:03:11.329;44449.50221445602;0.011;0.006;-0.443;0.897;3.142
11;12:03:11.445;44449.50221579861;-0.056;-0.011;-0.055;0.997;3.142
11;12:03:11.589;44449.50221746528;-0.028;-0.036;0.200;0.979;3.142
11;12:03:11.707;44449.50221883102;0.132;-0.038;0.237;0.962;3.142
11;12:03:11.850;44449.502220486116;0.193;-0.009;0.210;0.959;3.142
11;12:03:11.970;44449.502221874995;0.175;0.040;0.216;0.960;3.142
11;12:03:12.086;44449.5022232176;0.168;0.068;0.219;0.959;3.142
11;12:03:12.229;44449.50222487269;0.170;0.122;0.159;0.965;3.142
11;12:03:12.346;44449.50222622685;0.174;0.139;0.207;0.953;3.142
11;12:03:12.489;44449.502227881945;0.154;0.169;0.196;0.954;3.142
11;12:03:12.605;44449.50222922454;0.157;0.219;0.162;0.949;3.142
11;12:03:12.723;44449.50223059028;0.139;0.233;0.173;0.947;3.142
11;12:03:12.842;44449.50223196759;0.120;0.212;0.235;0.941;3.142
11;12:03:12.984;44449.502233611114;0.125;0.184;0.281;0.934;3.142
11;12:03:13.125;44449.50223524305;0.121;0.137;0.345;0.921;3.142
11;12:03:13.251;44449.50223670139;0.117;0.101;0.373;0.915;3.142
11;12:03:13.368;44449.50223805556;0.127;0.090;0.371;0.915;3.142
11;12:03:13.474;44449.5022392824;0.128;0.069;0.392;0.908;3.142
11;12:03:13.577;44449.50224047454;0.122;0.055;0.414;0.901;3.142
11;12:03:13.688;44449.502241759255;0.116;0.060;0.410;0.903;3.142
11;12:03:13.825;44449.502243344905;0.125;0.081;0.373;0.916;3.142
11;12:03:13.948;44449.50224476852;0.119;0.089;0.365;0.919;3.142
11;12:03:14.084;44449.50224634259;0.124;0.096;0.345;0.926;3.142
11;12:03:14.209;44449.50224778935;0.139;0.094;0.336;0.927;3.142
11;12:03:14.327;44449.50224915509;0.134;0.080;0.349;0.924;3.142
